Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
120,Antoine Walker\walkean02,PF,30,MIA,78,15,23.3,3.4,8.6,.397,1.1,3.9,.275,2.3,4.7,.499,.460,0.6,1.3,.438,1.2,3.2,4.3,1.7,0.6,0.2,1.8,2.2,8.5
121,Maurice Evans\evansma01,SG,28,LAL,76,10,22.8,3.1,7.1,.432,0.6,1.8,.361,2.4,5.4,.455,.476,1.6,2.0,.787,1.2,1.7,2.9,1.0,0.5,0.2,0.8,1.7,8.4
122,Ime Udoka\udokaim01,SF,29,POR,75,75,28.6,3.2,6.9,.461,1.2,2.9,.406,2.0,3.9,.502,.548,0.9,1.2,.742,1.3,2.5,3.7,1.5,0.9,0.2,1.0,2.8,8.4
123,Andrei Kirilenko\kirilan01,SF,25,UTA,70,70,29.3,2.8,6.0,.471,0.2,1.1,.213,2.6,4.9,.528,.490,2.5,3.4,.728,1.3,3.4,4.7,2.9,1.1,2.1,1.9,2.5,8.3
124,Antonio McDyess\mcdyean01,PF,32,DET,82,3,21.1,3.5,6.6,.526,0.0,0.0,,3.5,6.6,.526,.526,1.2,1.7,.691,2.0,4.0,6.0,0.9,0.7,0.8,0.9,2.9,8.1
125,Darko Miličić\milicda01,PF,21,ORL,80,16,23.9,3.1,6.9,.454,0.0,0.0,.000,3.1,6.8,.455,.454,1.8,2.9,.613,1.8,3.7,5.5,1.1,0.6,1.8,1.6,2.7,8.0
126,Andrew Bynum\bynuman01,C,19,LAL,82,53,21.9,3.0,5.4,.558,0.0,0.0,.000,3.0,5.4,.561,.558,1.7,2.6,.668,1.7,4.2,5.9,1.1,0.1,1.6,1.4,3.0,7.8
127,Carlos Arroyo\arroyca01,PG,27,ORL,72,5,18.1,2.8,6.6,.425,0.2,0.7,.275,2.6,5.9,.443,.439,1.8,2.3,.795,0.4,1.4,1.9,2.8,0.5,0.0,1.3,1.8,7.7
128,James Posey\poseyja01,SF,30,MIA,71,19,27.0,2.6,6.1,.431,1.4,3.6,.375,1.3,2.4,.514,.543,1.1,1.4,.827,0.9,4.1,5.0,1.3,1.0,0.3,0.8,2.7,7.7
129,Linas Kleiza\kleizli01,PF,22,DEN,79,14,18.8,2.5,6.0,.422,1.1,2.8,.376,1.5,3.2,.462,.509,1.5,1.7,.852,1.0,2.4,3.4,0.6,0.4,0.2,1.0,2.5,7.6
130,Dahntay Jones\jonesda02,SG,26,MEM,78,25,21.4,2.8,5.9,.477,0.1,0.2,.417,2.8,5.8,.479,.483,1.8,2.2,.793,0.6,1.4,2.0,0.9,0.5,0.3,1.2,2.5,7.5
131,Craig Smith\smithcr01,PF,23,MIN,82,5,18.7,3.0,5.6,.531,0.0,0.1,.000,3.0,5.6,.538,.531,1.4,2.3,.624,1.8,3.3,5.1,0.6,0.6,0.2,0.9,2.7,7.4
132,Chris Duhon\duhonch01,PG,24,CHI,78,30,24.4,2.5,6.2,.408,1.1,3.1,.359,1.4,3.1,.458,.499,1.0,1.3,.752,0.3,1.9,2.2,4.0,0.9,0.1,1.3,1.9,7.2
133,Jarvis Hayes\hayesja01,SF,25,WAS,81,17,20.1,2.8,6.7,.410,0.8,2.3,.361,2.0,4.5,.435,.471,0.9,1.0,.845,0.5,2.1,2.6,1.0,0.6,0.2,0.7,2.0,7.2
134,Erick Dampier\dampier01,C,31,DAL,76,73,25.2,2.8,4.4,.626,0.0,0.0,,2.8,4.4,.626,.626,1.6,2.5,.623,2.9,4.6,7.4,0.6,0.3,1.1,1.4,3.1,7.1
135,Antonio Daniels\daniean01,SG,31,WAS,80,8,22.0,2.2,4.9,.442,0.2,0.8,.302,1.9,4.1,.469,.467,2.6,3.1,.832,0.2,1.7,1.9,3.6,0.5,0.1,0.9,1.0,7.1
136,Donyell Marshall\marshdo01,PF,33,CLE,81,0,16.8,2.6,6.1,.424,1.2,3.3,.351,1.4,2.7,.514,.520,0.7,1.0,.663,1.1,2.9,4.0,0.6,0.5,0.5,0.8,1.6,7.0
137,Martell Webster\webstma02,SF,20,POR,82,27,21.5,2.4,6.0,.396,1.1,3.0,.364,1.3,3.0,.430,.489,1.1,1.6,.705,0.5,2.4,2.9,0.6,0.4,0.2,0.9,1.5,7.0
138,Paul Millsap\millspa01,PF,21,UTA,82,1,18.0,2.5,4.9,.525,0.0,0.0,.333,2.5,4.8,.527,.526,1.7,2.5,.673,2.2,2.9,5.2,0.8,0.8,0.9,1.1,2.9,6.8
139,Anderson Varejão\varejan01,C,24,CLE,81,6,23.9,2.4,5.0,.476,0.0,0.1,.000,2.4,4.8,.487,.476,2.0,3.3,.616,2.4,4.4,6.7,0.9,0.9,0.6,0.8,3.3,6.8
140,Marcus Williams\willima03,PG,21,NJN,79,2,16.6,2.6,6.7,.395,0.6,2.1,.282,2.1,4.6,.446,.439,0.9,1.1,.847,0.4,1.7,2.1,3.3,0.4,0.0,1.8,1.2,6.8
141,Trenton Hassell\hassetr01,SG,27,MIN,76,68,29.3,2.9,5.8,.490,0.1,0.3,.240,2.8,5.5,.505,.497,0.9,1.2,.783,1.1,2.1,3.2,2.7,0.3,0.3,1.1,1.9,6.7
142,Brendan Haywood\haywobr01,C,27,WAS,77,49,22.6,2.6,4.6,.558,0.0,0.0,,2.6,4.6,.558,.558,1.5,2.7,.548,2.5,3.7,6.2,0.6,0.4,1.1,1.2,2.7,6.6
143,Eduardo Nájera\najered01,PF,30,DEN,75,36,22.1,2.7,4.7,.576,0.0,0.2,.083,2.7,4.6,.594,.578,1.2,1.6,.715,1.7,2.4,4.1,0.9,1.0,0.3,0.7,2.8,6.6
144,Jamaal Magloire\magloja01,C,28,POR,81,23,21.0,2.5,4.9,.504,0.0,0.0,,2.5,4.9,.504,.504,1.6,3.0,.541,1.9,4.2,6.1,0.4,0.3,0.8,1.6,2.8,6.5
145,Steve Blake\blakest01,PG,26,TOT,82,42,27.1,2.5,6.2,.411,0.8,2.5,.322,1.7,3.7,.472,.476,0.5,0.8,.672,0.3,1.8,2.1,5.0,0.7,0.1,1.6,1.5,6.4
146,Joey Graham\grahajo01,SF,24,TOR,79,21,16.7,2.4,4.9,.495,0.1,0.4,.290,2.3,4.5,.513,.506,1.4,1.7,.840,0.7,2.4,3.1,0.6,0.4,0.1,0.6,2.0,6.4
147,Steven Hunter\huntest01,PF,25,PHI,70,41,22.9,2.7,4.7,.577,0.0,0.0,,2.7,4.7,.577,.577,1.1,2.2,.490,1.6,3.2,4.8,0.4,0.2,1.1,0.9,2.0,6.4
148,James Jones\jonesja02,SF,26,PHO,76,7,18.1,2.1,5.8,.368,1.2,3.1,.378,0.9,2.7,.356,.470,0.9,1.1,.877,0.4,1.9,2.3,0.6,0.4,0.6,0.4,1.5,6.4
149,Rajon Rondo\rondora01,PG,20,BOS,78,25,23.5,2.4,5.8,.418,0.1,0.4,.207,2.3,5.4,.432,.424,1.5,2.4,.647,0.9,2.8,3.7,3.8,1.6,0.1,1.8,2.3,6.4
150,Ben Wallace\wallabe01,C,32,CHI,77,77,35.0,2.5,5.5,.453,0.0,0.1,.200,2.5,5.4,.456,.454,1.4,3.5,.408,3.9,6.7,10.7,2.4,1.4,2.0,1.3,2.0,6.4
151,Bruce Bowen\bowenbr01,SF,35,SAS,82,82,30.0,2.3,5.7,.405,1.1,2.8,.384,1.2,2.9,.426,.500,0.5,0.9,.589,0.3,2.4,2.7,1.4,0.8,0.3,0.8,2.1,6.2
152,Rasho Nesterović\nestera01,C,30,TOR,80,73,21.0,2.9,5.3,.546,0.0,0.0,.000,2.9,5.3,.548,.546,0.4,0.6,.680,1.4,3.1,4.5,0.9,0.5,1.1,0.7,2.4,6.2
153,Johan Petro\petrojo01,C,21,SEA,81,13,18.6,2.8,5.4,.516,0.0,0.0,,2.8,5.4,.516,.516,0.6,1.0,.649,1.1,3.0,4.1,0.6,0.5,0.6,1.0,2.9,6.2
154,P.J. Brown\brownpj01,PF,37,CHI,72,49,20.2,2.4,5.8,.407,0.0,0.0,.000,2.4,5.8,.409,.407,1.3,1.7,.787,1.8,3.0,4.8,0.7,0.3,0.7,1.2,2.6,6.1
155,Sebastian Telfair\telfase01,PG,21,BOS,78,30,20.2,2.3,6.1,.371,0.5,1.6,.289,1.8,4.4,.402,.410,1.2,1.4,.818,0.2,1.2,1.4,2.8,0.6,0.1,1.3,2.1,6.1
156,Francisco García\garcifr01,SF,25,SAC,79,5,17.8,2.1,4.8,.429,0.7,1.9,.356,1.4,2.9,.476,.499,1.2,1.4,.833,0.7,1.9,2.6,1.1,0.6,0.5,0.9,2.4,6.0
157,Darrell Armstrong\armstda01,PG,38,IND,81,4,15.7,1.9,4.7,.414,0.9,2.6,.336,1.0,2.0,.515,.509,0.9,1.1,.785,0.4,1.2,1.7,2.4,0.9,0.1,0.9,1.3,5.6
158,Chuck Hayes\hayesch01,PF,23,HOU,78,43,22.0,2.5,4.3,.573,0.0,0.0,,2.5,4.3,.573,.573,0.7,1.1,.618,2.6,4.1,6.7,0.6,0.9,0.2,0.8,3.6,5.6
159,Shelden Williams\willish02,PF,23,ATL,81,31,18.7,2.0,4.5,.455,0.0,0.0,.500,2.0,4.5,.454,.458,1.4,1.8,.764,1.6,3.8,5.4,0.5,0.6,0.5,1.2,2.5,5.5
160,Marko Jarić\jaricma01,SG,28,MIN,70,13,22.2,1.9,4.6,.418,0.5,1.2,.376,1.5,3.4,.433,.468,1.0,1.3,.761,0.8,1.9,2.6,2.1,1.1,0.2,1.3,2.5,5.3
161,Ronny Turiaf\turiaro01,C,24,LAL,72,1,15.1,2.0,3.7,.549,0.0,0.0,.000,2.0,3.7,.551,.549,1.2,1.9,.664,1.2,2.4,3.6,0.9,0.2,1.1,0.7,2.8,5.3
162,Carlos Delfino\delfica01,SG,24,DET,82,1,16.7,1.9,4.6,.415,0.6,1.7,.333,1.3,2.9,.462,.476,0.9,1.1,.787,0.8,2.4,3.2,1.1,0.6,0.1,0.7,1.2,5.2
163,Quinton Ross\rossqu01,SG,25,LAC,81,43,21.0,2.2,4.7,.467,0.0,0.1,.200,2.2,4.6,.474,.470,0.8,1.1,.782,0.7,1.6,2.3,1.1,0.9,0.4,0.4,2.2,5.2
164,Tyrus Thomas\thomaty01,PF,20,CHI,72,4,13.4,1.9,3.9,.475,0.0,0.0,.000,1.9,3.9,.479,.475,1.5,2.4,.606,1.2,2.5,3.7,0.6,0.6,1.1,1.3,2.3,5.2
165,Francisco Elson\elsonfr01,C,30,SAS,70,41,19.0,2.1,4.0,.511,0.0,0.0,.000,2.1,4.0,.514,.511,0.9,1.1,.775,1.2,3.6,4.8,0.8,0.4,0.8,1.2,2.6,5.0
166,Beno Udrih\udrihbe01,PG,24,SAS,73,1,13.0,1.7,4.7,.369,0.5,1.6,.287,1.3,3.1,.410,.417,0.7,0.8,.883,0.2,1.0,1.1,1.7,0.4,0.0,0.8,1.0,4.7
167,Mickaël Gelabale\gelabmi01,SF,23,SEA,70,14,17.7,1.7,3.8,.462,0.2,0.7,.234,1.6,3.1,.512,.483,0.9,1.2,.805,0.8,1.6,2.5,0.8,0.3,0.3,0.7,1.5,4.6
168,Kendrick Perkins\perkike01,C,22,BOS,72,53,21.9,1.8,3.7,.491,0.0,0.0,.000,1.8,3.7,.496,.491,0.8,1.4,.600,1.6,3.6,5.2,1.3,0.3,1.3,1.6,3.0,4.5
169,Jordan Farmar\farmajo01,PG,20,LAL,72,2,15.1,1.7,4.1,.422,0.6,1.9,.328,1.1,2.2,.503,.498,0.4,0.5,.711,0.3,1.3,1.7,1.9,0.6,0.1,1.0,1.1,4.4
170,Fabricio Oberto\obertfa01,PF,31,SAS,79,33,17.3,2.0,3.6,.562,0.0,0.0,,2.0,3.6,.562,.562,0.4,0.6,.647,1.7,3.0,4.7,0.9,0.3,0.3,0.9,2.7,4.4
171,Jake Voskuhl\voskuja01,C,29,CHA,73,9,14.3,1.7,3.5,.475,0.0,0.0,,1.7,3.5,.475,.475,1.1,1.5,.681,1.2,2.4,3.5,0.6,0.4,0.3,0.8,2.7,4.4
172,Jeff Foster\fosteje01,C,30,IND,75,43,23.2,1.6,3.5,.469,0.0,0.0,.000,1.6,3.5,.471,.469,1.0,1.6,.639,3.4,4.7,8.1,0.8,0.8,0.5,0.9,2.7,4.3
173,Sasha Vujačić\vujacsa01,SG,22,LAL,73,4,12.8,1.4,3.7,.392,0.8,2.2,.373,0.6,1.5,.421,.504,0.6,0.7,.878,0.4,1.1,1.5,0.9,0.6,0.0,0.4,1.4,4.3
174,Eric Snow\snower01,PG,33,CLE,82,45,23.5,1.6,4.0,.417,0.0,0.0,.000,1.6,3.9,.422,.417,0.9,1.4,.637,0.4,1.9,2.3,4.0,0.7,0.2,1.4,2.3,4.2
175,Greg Buckner\buckngr01,SG,30,DAL,76,11,18.1,1.6,3.9,.411,0.4,1.4,.311,1.2,2.6,.464,.465,0.4,0.4,.794,0.5,1.6,2.1,0.9,0.6,0.1,0.5,2.0,4.0
176,Thabo Sefolosha\sefolth01,SG,22,CHI,71,4,12.2,1.5,3.6,.426,0.2,0.6,.357,1.3,3.0,.439,.455,0.3,0.6,.511,0.5,1.7,2.2,0.8,0.5,0.2,0.8,1.4,3.6
177,Dikembe Mutombo*\mutomdi01,C,40,HOU,75,33,17.2,1.1,2.0,.556,0.0,0.0,,1.1,2.0,.556,.556,0.8,1.2,.690,2.2,4.3,6.5,0.2,0.3,1.0,0.5,2.1,3.1
178,Jarron Collins\collija03,C,28,UTA,82,9,11.1,0.9,2.1,.441,0.0,0.0,,0.9,2.1,.441,.441,0.7,1.0,.651,0.9,1.2,2.1,0.7,0.2,0.1,0.5,1.8,2.5
179,DeSagana Diop\diopde01,C,25,DAL,81,9,18.3,0.9,1.9,.470,0.0,0.0,.000,0.9,1.9,.473,.470,0.6,1.1,.558,2.0,3.4,5.4,0.4,0.5,1.4,0.8,3.0,2.3
180,Jason Collins\collija04,PF,28,NJN,80,78,23.1,0.7,1.9,.364,0.0,0.0,.000,0.7,1.9,.369,.364,0.7,1.6,.465,1.1,2.8,4.0,0.6,0.5,0.5,0.9,3.4,2.1
