Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
120,Darrell Arthur\arthuda01,PF,22,MEM,80,9,20.1,3.9,7.8,.497,0.0,0.1,.000,3.9,7.7,.502,.497,1.4,1.7,.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9,9.1
121,Wesley Johnson\johnswe01,SG,23,MIN,79,63,26.2,3.4,8.6,.397,1.3,3.7,.356,2.1,5.0,.427,.473,0.8,1.2,.696,0.6,2.4,3.0,1.9,0.7,0.7,1.2,2.1,9.0
122,Tony Allen\allento01,SG,29,MEM,72,31,20.8,3.5,6.8,.510,0.1,0.3,.174,3.4,6.5,.527,.514,1.9,2.5,.753,1.0,1.7,2.7,1.4,1.8,0.6,1.2,2.2,8.9
123,Jarrett Jack\jackja01,SG-PG,27,TOT,83,15,20.7,3.1,7.7,.408,0.4,1.3,.306,2.7,6.4,.429,.434,2.2,2.6,.850,0.2,1.8,2.1,2.9,0.7,0.1,1.3,1.2,8.9
124,Jason Thompson\thompja02,PF,24,SAC,75,39,23.3,3.6,7.1,.507,0.0,0.0,.000,3.6,7.1,.510,.507,1.6,2.7,.605,1.9,4.1,6.1,1.2,0.4,0.6,1.3,2.8,8.8
125,Shannon Brown\brownsh01,SG,25,LAL,82,0,19.1,3.3,7.8,.425,0.9,2.6,.349,2.4,5.3,.462,.482,1.1,1.2,.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7
126,Willie Green\greenwi01,SG,29,NOH,77,13,21.7,3.5,7.9,.443,0.7,2.0,.348,2.8,5.9,.476,.488,1.0,1.3,.780,0.3,1.8,2.1,1.0,0.5,0.2,0.9,1.9,8.7
127,Mike Bibby\bibbymi01,PG,32,TOT,80,68,28.6,3.1,7.2,.431,1.9,4.4,.440,1.2,2.9,.417,.563,0.5,0.8,.629,0.2,2.2,2.4,3.3,0.6,0.1,1.3,2.2,8.6
128,Omri Casspi\casspom01,SF,22,SAC,71,27,24.0,3.2,7.7,.412,1.3,3.5,.372,1.9,4.2,.445,.496,1.0,1.4,.673,1.0,3.3,4.3,1.0,0.8,0.2,1.0,1.6,8.6
129,Rudy Fernández\fernaru01,SG,25,POR,78,3,23.3,2.7,7.4,.370,1.5,4.6,.321,1.2,2.7,.453,.471,1.6,1.9,.863,0.5,1.7,2.2,2.5,1.1,0.2,1.1,1.7,8.6
130,Metta World Peace\artesro01,SF,31,LAL,82,82,29.4,3.2,8.0,.397,1.0,2.8,.356,2.2,5.2,.419,.460,1.1,1.7,.676,1.2,2.0,3.3,2.1,1.5,0.4,1.1,2.2,8.5
131,Hakim Warrick\warriha01,PF,28,PHO,80,6,17.7,2.9,5.6,.511,0.0,0.1,.091,2.8,5.4,.522,.512,2.7,3.7,.721,1.1,2.6,3.7,0.9,0.4,0.1,1.0,1.3,8.4
132,DeJuan Blair\blairde01,PF,21,SAS,81,65,21.4,3.6,7.2,.501,0.0,0.0,.000,3.6,7.2,.503,.501,1.1,1.7,.657,2.7,4.3,7.0,1.0,1.2,0.5,1.4,2.6,8.3
133,Kyle Korver\korveky01,SG,29,CHI,82,0,20.1,3.0,6.8,.434,1.5,3.5,.415,1.5,3.3,.455,.542,0.9,1.1,.885,0.1,1.7,1.8,1.5,0.4,0.2,0.7,1.9,8.3
134,Courtney Lee\leeco01,SG,25,HOU,81,1,21.3,3.1,7.1,.439,0.9,2.1,.408,2.2,5.0,.453,.501,1.2,1.5,.792,0.6,2.0,2.6,1.2,0.7,0.2,0.8,1.3,8.3
135,Anthony Parker\parkean01,SF,35,CLE,72,65,29.0,3.1,7.7,.399,1.2,3.2,.379,1.9,4.5,.412,.476,1.0,1.3,.779,0.5,2.6,3.0,3.0,0.9,0.1,1.1,1.5,8.3
136,Samuel Dalembert\dalemsa01,C,29,SAC,80,46,24.2,3.4,7.1,.473,0.0,0.0,.000,3.4,7.1,.474,.473,1.4,1.9,.730,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8,8.1
137,Nenad Krstić\krstine01,C,27,TOT,71,67,22.1,3.3,6.4,.511,0.0,0.0,,3.3,6.4,.511,.511,1.6,2.1,.774,1.7,3.0,4.7,0.4,0.4,0.4,0.8,2.6,8.1
138,Tracy McGrady*\mcgratr01,SG,31,DET,72,39,23.4,3.2,7.1,.442,0.4,1.2,.341,2.7,5.9,.462,.471,1.3,1.8,.698,0.7,2.8,3.5,3.5,0.9,0.5,1.4,1.4,8.0
139,Chuck Hayes\hayesch01,C,27,HOU,74,63,28.1,3.3,6.3,.527,0.0,0.0,.000,3.3,6.2,.529,.527,1.3,1.9,.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,2.7,7.9
140,Jason Kidd*\kiddja01,PG,37,DAL,80,80,33.2,2.7,7.5,.361,1.7,4.9,.340,1.0,2.6,.400,.472,0.8,1.0,.870,0.4,4.0,4.4,8.2,1.7,0.4,2.2,1.5,7.9
141,Shane Battier\battish01,SF,32,TOT,82,59,29.0,2.8,6.2,.450,1.2,3.3,.382,1.5,3.0,.525,.550,0.8,1.1,.688,1.1,3.5,4.5,2.3,0.8,1.0,1.0,1.9,7.6
142,Austin Daye\dayeau01,SF,22,DET,72,16,20.1,2.7,6.5,.410,1.0,2.4,.401,1.7,4.2,.415,.483,1.1,1.5,.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3,7.5
143,Goran Dragić\dragigo01,PG,24,TOT,70,5,17.6,2.7,6.3,.435,0.8,2.2,.361,1.9,4.1,.476,.499,1.2,1.9,.624,0.5,1.5,2.0,2.9,0.7,0.1,1.7,1.8,7.5
144,Josh McRoberts\mcrobjo01,PF,23,IND,72,51,22.2,2.9,5.4,.547,0.3,0.8,.383,2.6,4.5,.577,.576,1.2,1.7,.739,1.5,3.8,5.3,2.1,0.7,0.8,1.3,2.3,7.4
145,Al Thornton\thornal01,SF-PF,27,TOT,71,23,19.5,2.9,6.1,.476,0.1,0.4,.154,2.8,5.7,.496,.480,1.5,2.0,.775,0.8,2.2,3.0,0.9,0.5,0.2,0.9,2.0,7.4
146,Sam Young\youngsa01,SF,25,MEM,78,46,20.2,3.0,6.3,.472,0.2,0.6,.340,2.8,5.7,.486,.489,1.1,1.5,.767,0.5,1.9,2.4,0.9,0.9,0.3,0.8,1.5,7.3
147,Ryan Gomes\gomesry01,SF,28,LAC,76,62,27.6,2.7,6.6,.410,0.9,2.8,.341,1.8,3.9,.459,.481,0.8,1.1,.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1,7.2
148,Spencer Hawes\hawessp01,C,22,PHI,81,81,21.2,3.3,7.0,.465,0.1,0.5,.243,3.1,6.6,.480,.473,0.6,1.1,.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,7.2
149,Evan Turner\turneev01,SG,22,PHI,78,14,23.0,2.9,6.8,.425,0.2,0.6,.318,2.7,6.2,.435,.439,1.3,1.6,.808,0.5,3.4,3.9,2.0,0.6,0.2,1.0,1.8,7.2
150,Keyon Dooling\doolike01,PG,30,MIL,80,22,22.0,2.6,6.5,.397,1.0,2.9,.346,1.6,3.6,.439,.475,1.0,1.2,.830,0.2,1.3,1.5,3.0,0.7,0.1,1.1,1.5,7.1
151,Taj Gibson\gibsota01,PF,25,CHI,80,19,21.8,2.9,6.3,.466,0.0,0.1,.125,2.9,6.2,.472,.467,1.3,1.9,.676,2.0,3.7,5.7,0.7,0.5,1.3,0.9,2.5,7.1
152,DeAndre Jordan\jordade01,C,22,LAC,80,66,25.6,2.9,4.3,.686,0.0,0.0,.000,2.9,4.3,.688,.686,1.2,2.7,.452,2.6,4.6,7.2,0.5,0.5,1.8,1.3,3.2,7.1
153,Nazr Mohammed\mohamna01,C,33,TOT,75,37,17.1,3.1,6.0,.522,0.0,0.0,.000,3.1,6.0,.523,.522,0.9,1.5,.598,1.9,3.0,4.9,0.3,0.4,0.7,0.9,2.5,7.1
154,Derrick Favors\favorde01,PF,19,TOT,78,27,19.7,2.8,5.3,.517,0.0,0.0,,2.8,5.3,.517,.517,1.3,2.2,.595,2.2,3.1,5.3,0.5,0.4,0.9,1.0,3.2,6.8
155,Derek Fisher\fishede01,PG,36,LAL,82,82,28.0,2.5,6.5,.389,0.8,1.9,.396,1.7,4.5,.386,.449,1.0,1.3,.806,0.2,1.7,1.9,2.7,1.2,0.1,0.9,2.3,6.8
156,Eric Bledsoe\bledser01,PG,21,LAC,81,25,22.7,2.5,6.0,.424,0.4,1.4,.276,2.1,4.6,.470,.457,1.2,1.6,.744,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,6.7
157,Luc Mbah a Moute\mbahalu01,PF,24,MIL,79,52,26.5,2.5,5.4,.463,0.0,0.1,.000,2.5,5.3,.470,.463,1.7,2.4,.707,2.1,3.2,5.3,0.9,0.9,0.4,1.0,2.3,6.7
158,Shaun Livingston\livinsh01,PG,25,CHA,73,0,17.3,2.5,5.4,.466,0.0,0.1,.250,2.5,5.4,.468,.467,1.5,1.7,.864,0.4,1.6,2.0,2.2,0.6,0.4,1.2,1.5,6.6
159,Mario Chalmers\chalmma01,PG,24,MIA,70,28,22.6,2.2,5.5,.399,1.2,3.3,.359,1.0,2.2,.459,.506,0.8,0.9,.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,2.3,6.4
160,Maurice Evans\evansma01,SF,32,TOT,73,24,21.2,2.4,5.8,.417,0.8,2.3,.329,1.7,3.5,.475,.482,0.7,0.8,.897,0.7,1.4,2.1,0.6,0.5,0.2,0.5,1.8,6.3
161,Ronnie Brewer\brewero02,SG,25,CHI,81,1,22.0,2.5,5.3,.480,0.1,0.3,.222,2.5,4.9,.498,.487,1.1,1.6,.654,0.7,2.6,3.2,1.7,1.3,0.3,0.7,1.0,6.2
162,Dante Cunningham\cunnida01,PF,23,TOT,78,18,21.0,2.8,6.1,.462,0.0,0.2,.077,2.8,5.9,.473,.463,0.6,0.8,.726,1.2,2.3,3.6,0.6,0.7,0.6,0.7,2.3,6.2
163,James Jones\jonesja02,SF,30,MIA,81,8,19.1,1.8,4.3,.422,1.5,3.5,.429,0.3,0.7,.390,.600,0.7,0.9,.833,0.3,1.7,2.0,0.5,0.4,0.2,0.3,1.6,5.9
164,Al-Farouq Aminu\aminual01,SF,20,LAC,81,14,17.9,2.0,5.0,.394,0.6,1.8,.315,1.4,3.2,.437,.450,1.1,1.5,.773,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,5.6
165,Jordan Hill\hilljo01,C,23,HOU,72,11,15.6,2.4,4.9,.491,0.0,0.0,.000,2.4,4.9,.494,.491,0.8,1.2,.706,1.8,2.5,4.3,0.4,0.2,0.7,0.9,2.2,5.6
166,Gordon Hayward\haywago01,SF,20,UTA,72,17,16.9,2.0,4.1,.485,0.5,1.0,.473,1.5,3.0,.489,.544,1.0,1.3,.711,0.6,1.4,1.9,1.1,0.4,0.3,1.0,1.5,5.4
167,Ryan Hollins\holliry01,C,26,CLE,70,16,16.9,1.9,3.1,.598,0.0,0.0,,1.9,3.1,.598,.598,1.6,2.3,.681,1.0,1.7,2.7,0.4,0.3,0.6,1.0,2.8,5.3
168,Antonio McDyess\mcdyean01,PF,36,SAS,73,16,19.0,2.3,4.7,.491,0.0,0.0,.000,2.3,4.7,.493,.491,0.7,1.1,.675,1.7,3.7,5.4,1.2,0.5,0.5,1.0,2.2,5.3
169,DeShawn Stevenson\stevede01,SG,29,DAL,72,54,16.1,1.8,4.6,.388,1.3,3.5,.378,0.5,1.1,.420,.530,0.5,0.6,.767,0.3,1.2,1.5,1.1,0.3,0.1,0.6,1.0,5.3
170,Jeff Teague\teaguje01,PG,22,ATL,70,7,13.8,1.9,4.3,.438,0.3,0.7,.375,1.6,3.7,.449,.467,1.1,1.4,.794,0.2,1.3,1.5,2.0,0.6,0.4,0.9,1.2,5.2
171,Vladimir Radmanović\radmavl01,PF,30,GSW,74,6,15.8,1.9,4.3,.431,0.9,2.3,.405,0.9,2.0,.462,.541,0.4,0.5,.882,0.9,2.0,2.9,1.1,0.6,0.6,0.8,2.1,5.1
172,Thabo Sefolosha\sefolth01,SG,26,OKC,79,79,25.9,2.0,4.2,.471,0.4,1.3,.275,1.6,2.9,.558,.514,0.7,1.0,.747,0.8,3.6,4.4,1.4,1.2,0.5,0.7,2.2,5.1
173,Zydrunas Ilgauskas\ilgauzy01,C,35,MIA,72,51,15.9,2.3,4.4,.508,0.0,0.0,.000,2.3,4.4,.509,.508,0.5,0.6,.783,1.5,2.5,4.0,0.4,0.3,0.8,0.7,2.6,5.0
174,C.J. Watson\watsocj01,PG,26,CHI,82,1,13.3,1.8,4.8,.371,0.5,1.4,.393,1.2,3.4,.362,.426,0.8,1.1,.742,0.2,1.0,1.1,2.3,0.7,0.1,0.9,1.0,4.9
175,Nick Collison\collini01,C,30,OKC,71,2,21.5,1.9,3.4,.566,0.0,0.0,,1.9,3.4,.566,.566,0.8,1.0,.753,1.7,2.8,4.5,1.0,0.6,0.4,0.8,3.0,4.6
176,Keith Bogans\boganke01,SG,30,CHI,82,82,17.8,1.5,3.7,.404,1.1,2.9,.380,0.4,0.9,.486,.550,0.3,0.4,.656,0.2,1.6,1.8,1.2,0.5,0.1,0.5,1.4,4.4
177,Brendan Haywood\haywobr01,C,31,DAL,72,8,18.5,1.8,3.1,.574,0.0,0.0,.000,1.8,3.1,.577,.574,0.9,2.5,.362,1.8,3.4,5.2,0.3,0.2,1.0,0.7,2.0,4.4
178,Zaza Pachulia\pachuza01,C,26,ATL,79,7,15.7,1.4,2.9,.461,0.0,0.0,,1.4,2.9,.461,.461,1.7,2.3,.754,1.5,2.7,4.2,0.7,0.4,0.3,0.9,2.3,4.4
179,Jason Smith\smithja02,C,24,NOH,77,6,14.3,1.8,4.0,.443,0.0,0.0,.000,1.8,4.0,.446,.443,0.8,0.9,.843,1.2,2.0,3.1,0.5,0.3,0.4,0.7,1.9,4.3
180,Earl Watson\watsoea01,PG,31,UTA,80,13,19.6,1.6,3.8,.410,0.5,1.3,.336,1.1,2.5,.450,.469,0.7,1.0,.671,0.7,1.6,2.3,3.5,0.8,0.2,1.5,1.8,4.3
181,Eric Maynor\maynoer01,PG,23,OKC,82,0,14.6,1.6,4.1,.402,0.5,1.2,.385,1.2,2.9,.409,.458,0.5,0.7,.729,0.3,1.2,1.5,2.9,0.4,0.1,0.9,1.2,4.2
182,Steve Blake\blakest01,PG,30,LAL,79,0,20.0,1.4,3.9,.359,0.9,2.4,.378,0.5,1.4,.327,.479,0.3,0.4,.867,0.2,1.7,2.0,2.2,0.5,0.0,0.9,1.3,4.0
183,Greivis Vásquez\vasqugr01,SG,24,MEM,70,1,12.3,1.4,3.3,.408,0.4,1.2,.291,1.0,2.1,.476,.461,0.5,0.6,.773,0.2,0.9,1.0,2.2,0.3,0.1,1.0,1.2,3.6
184,Johan Petro\petrojo01,C,25,NJN,77,1,11.6,1.7,3.8,.445,0.0,0.1,.000,1.7,3.7,.451,.445,0.2,0.4,.536,0.8,1.9,2.8,0.6,0.4,0.4,0.6,2.3,3.5
185,Ömer Aşık\asikom01,C,24,CHI,82,0,12.1,1.0,1.7,.553,0.0,0.0,,1.0,1.7,.553,.553,0.9,1.8,.503,1.4,2.4,3.7,0.4,0.2,0.7,0.8,1.9,2.8
186,Joel Anthony\anthojo01,C,28,MIA,75,11,19.5,0.7,1.3,.535,0.0,0.0,,0.7,1.3,.535,.535,0.6,1.0,.644,1.4,2.2,3.5,0.3,0.1,1.2,0.5,2.6,2.0
187,Rajon Rondo,PG,24,BOS,68,68,37.2,4.7,9.9,.475,0.1,0.6,.233,4.5,9.2,.491,.482,1.1,1.9,.568,1.3,3.1,4.4,11.2,2.3,0.2,3.4,1.8,10.6
