Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
120,Erick Dampier\dampier01,C,27,GSW,82,82,24.1,3.2,6.4,.496,0.0,0.0,.000,3.2,6.3,.498,.496,1.9,2.7,.698,3.0,3.6,6.6,0.7,0.3,1.9,1.4,3.0,8.2
121,Shammond Williams\willish01,PG,27,TOT,78,11,24.1,2.9,7.4,.394,1.2,3.3,.356,1.7,4.1,.425,.474,1.0,1.3,.765,0.3,1.9,2.2,3.4,1.0,0.1,1.5,1.8,8.0
122,Donnell Harvey\harvedo01,SF,22,DEN,77,27,20.9,3.2,7.2,.446,0.0,0.1,.143,3.2,7.1,.450,.447,1.5,2.3,.670,1.6,3.7,5.3,1.3,0.6,0.4,1.6,2.6,7.9
123,Mike James\jamesmi01,PG,27,MIA,78,8,22.1,2.8,7.5,.373,0.9,2.9,.294,1.9,4.6,.423,.430,1.3,1.8,.732,0.3,1.6,1.9,3.2,0.8,0.1,1.4,2.3,7.8
124,Jamaal Tinsley\tinslja01,PG,24,IND,73,69,30.6,3.0,7.6,.396,0.6,2.3,.277,2.4,5.3,.446,.437,1.1,1.5,.714,0.8,2.8,3.6,7.5,1.7,0.2,2.6,2.8,7.8
125,Othella Harrington\harriot01,PF,29,NYK,74,64,25.0,3.0,6.0,.508,0.0,0.0,,3.0,6.0,.508,.508,1.7,2.0,.820,2.2,4.2,6.4,0.8,0.2,0.3,1.2,3.1,7.7
126,Ron Mercer\mercero01,SG,26,IND,72,3,23.2,3.4,8.3,.409,0.0,0.2,.188,3.3,8.1,.415,.411,0.9,1.1,.802,0.4,1.7,2.1,1.6,0.7,0.2,0.8,1.7,7.7
127,Ira Newble\newblir01,SF,28,ATL,73,45,26.5,3.2,6.4,.495,0.4,1.2,.381,2.7,5.2,.520,.529,1.0,1.2,.778,1.2,2.5,3.7,1.4,0.7,0.4,0.9,2.4,7.7
128,Anthony Peeler\peelean01,SG,33,MIN,82,39,27.4,3.1,7.4,.414,1.1,2.6,.410,2.0,4.8,.416,.485,0.5,0.6,.780,0.5,2.5,2.9,3.0,0.9,0.2,1.0,2.0,7.7
129,Rasual Butler\butlera01,SG,23,MIA,72,28,21.0,2.9,7.9,.362,0.7,2.4,.292,2.2,5.6,.392,.406,1.1,1.4,.731,0.4,2.2,2.6,1.3,0.3,0.6,1.1,1.5,7.5
130,Kwame Brown\brownkw01,C,20,WAS,80,20,22.2,2.8,6.3,.446,0.0,0.0,.000,2.8,6.2,.449,.446,1.8,2.7,.668,1.6,3.7,5.3,0.7,0.6,1.0,1.4,2.0,7.4
131,Dale Davis\davisda01,C,33,POR,78,78,29.3,3.0,5.6,.541,0.0,0.0,,3.0,5.6,.541,.541,1.3,2.1,.633,3.0,4.2,7.2,1.2,0.7,0.9,0.9,2.4,7.4
132,Bruce Bowen\bowenbr01,SF,31,SAS,82,82,31.3,2.7,5.8,.466,1.2,2.8,.441,1.5,3.0,.488,.571,0.4,1.1,.404,0.7,2.2,2.9,1.4,0.8,0.5,0.9,2.4,7.1
133,Jon Barry\barryjo01,SG,33,DET,80,0,18.4,2.4,5.3,.450,1.1,2.7,.407,1.3,2.6,.495,.553,1.1,1.3,.860,0.4,1.8,2.3,2.6,0.8,0.2,1.0,1.3,6.9
134,Devean George\georgde01,SF,25,LAL,71,7,22.7,2.5,6.5,.390,0.7,1.9,.371,1.8,4.6,.398,.444,1.2,1.5,.790,1.3,2.7,4.0,1.3,0.8,0.5,0.9,2.5,6.9
135,Mehmet Okur\okurme01,PF,23,DET,72,9,19.0,2.5,5.9,.426,0.5,1.6,.339,2.0,4.3,.457,.470,1.3,1.8,.733,1.6,3.0,4.7,1.0,0.3,0.5,0.9,2.3,6.9
136,Ben Wallace\wallabe01,C,28,DET,73,73,39.4,2.9,6.0,.481,0.0,0.1,.167,2.9,5.9,.485,.482,1.2,2.6,.450,4.0,11.4,15.4,1.6,1.4,3.2,1.2,2.5,6.9
137,Shawn Kemp\kempsh01,C,33,ORL,79,55,20.7,2.7,6.4,.418,0.0,0.0,.000,2.7,6.4,.419,.418,1.5,2.0,.742,1.9,3.8,5.7,0.7,0.8,0.4,1.3,3.0,6.8
138,Shawn Bradley\bradlsh01,C,30,DAL,81,39,21.4,2.5,4.6,.536,0.0,0.0,.000,2.5,4.6,.537,.536,1.7,2.2,.806,1.9,4.0,5.9,0.7,0.8,2.1,0.8,3.0,6.7
139,Keon Clark\clarkke01,C,27,SAC,80,11,22.3,2.8,5.6,.501,0.0,0.1,.000,2.8,5.6,.506,.501,1.1,1.6,.656,1.7,3.9,5.6,1.0,0.5,1.9,1.2,2.8,6.7
140,Clarence Weatherspoon\weathcl01,PF,32,NYK,79,19,25.6,2.4,5.2,.449,0.0,0.0,,2.4,5.2,.449,.449,1.9,2.5,.768,2.7,4.9,7.6,0.9,0.9,0.5,0.8,2.2,6.6
141,Robert Horry\horryro01,PF,32,LAL,80,26,29.3,2.3,6.0,.387,0.6,2.2,.288,1.7,3.7,.445,.440,1.3,1.7,.769,2.3,4.2,6.4,2.9,1.2,0.8,1.4,3.1,6.5
142,Kevin Ollie\ollieke01,PG,30,TOT,82,5,23.1,2.4,5.4,.451,0.0,0.1,.333,2.4,5.3,.453,.454,1.6,2.2,.753,0.3,1.9,2.2,3.5,0.8,0.1,0.9,1.5,6.5
143,Erick Strickland\stricer01,SG,29,IND,71,10,18.0,2.3,5.4,.429,0.9,2.3,.388,1.4,3.1,.459,.511,1.0,1.2,.805,0.3,1.7,2.0,2.9,0.5,0.1,1.4,1.6,6.5
144,Mike Batiste\batismi01,PF,25,MEM,75,2,16.6,2.6,6.2,.422,0.2,1.1,.222,2.4,5.1,.464,.441,0.9,1.2,.784,1.1,2.3,3.4,0.7,0.6,0.2,0.9,1.6,6.4
145,Brendan Haywood\haywobr01,C,23,WAS,81,69,23.8,2.1,4.2,.510,0.0,0.0,,2.1,4.2,.510,.510,1.9,3.0,.633,2.4,2.6,5.0,0.4,0.4,1.5,0.8,2.8,6.2
146,Aaron Williams\williaa01,C,31,NJN,81,0,19.7,2.5,5.4,.453,0.0,0.0,.000,2.5,5.4,.454,.453,1.3,1.6,.785,1.7,2.4,4.1,1.1,0.3,0.7,1.0,2.5,6.2
147,Walter McCarty\mccarwa01,SF,28,BOS,82,8,23.8,2.1,5.1,.414,1.1,3.0,.367,1.0,2.1,.482,.523,0.7,1.2,.622,0.8,2.7,3.5,1.3,1.0,0.3,0.8,2.3,6.1
148,Arvydas Sabonis*\sabonar01,C,38,POR,78,1,15.5,2.2,4.6,.476,0.0,0.1,.500,2.2,4.6,.476,.481,1.7,2.1,.787,1.1,3.2,4.3,1.8,0.8,0.6,1.0,1.8,6.1
149,Greg Buckner\buckngr01,SG,26,PHI,75,5,20.2,2.5,5.3,.465,0.2,0.7,.273,2.3,4.6,.496,.484,0.9,1.1,.802,1.0,1.9,2.9,1.3,1.0,0.2,0.8,2.7,6.0
150,Brian Skinner\skinnbr01,PF,26,PHI,77,9,17.9,2.4,4.3,.550,0.0,0.0,,2.4,4.3,.550,.550,1.3,2.1,.602,1.8,3.0,4.8,0.2,0.6,0.7,0.8,2.3,6.0
151,Gary Trent\trentga01,SF,28,MIN,80,22,15.3,2.6,4.9,.535,0.0,0.0,.000,2.6,4.8,.537,.535,0.8,1.3,.594,1.3,2.3,3.6,1.0,0.4,0.3,0.7,1.8,6.0
152,Jacque Vaughn\vaughja01,PG,27,ORL,80,48,21.1,2.3,5.1,.448,0.1,0.4,.235,2.2,4.7,.467,.457,1.2,1.6,.776,0.3,1.2,1.5,2.9,0.8,0.0,1.2,2.1,5.9
153,Jeff McInnis\mcinnje01,PG,28,POR,75,1,17.5,2.5,5.6,.444,0.1,0.5,.171,2.4,5.2,.469,.452,0.7,0.9,.746,0.3,1.0,1.3,2.3,0.3,0.0,1.0,1.6,5.8
154,Jason Collins\collija04,C,24,NJN,81,66,23.5,1.7,4.2,.414,0.0,0.0,.000,1.7,4.1,.419,.414,2.2,2.9,.763,1.7,2.9,4.5,1.1,0.6,0.5,1.0,3.1,5.7
155,Mike Dunleavy\dunlemi02,SF,22,GSW,82,3,15.9,2.0,5.1,.403,0.6,1.8,.347,1.4,3.3,.434,.465,1.0,1.2,.780,0.8,1.8,2.6,1.3,0.6,0.2,1.0,1.5,5.7
156,Scott Padgett\padgesc01,PF,26,UTA,82,2,16.1,2.1,5.2,.402,0.5,1.6,.338,1.5,3.5,.431,.455,1.0,1.3,.757,1.0,2.3,3.3,1.0,0.5,0.3,0.9,1.8,5.7
157,Vladimir Stepania\stepavl01,C,26,MIA,79,6,20.2,2.3,5.4,.433,0.0,0.0,,2.3,5.4,.433,.433,0.9,1.7,.530,2.7,4.3,7.0,0.3,0.6,0.5,0.9,2.1,5.6
158,Marc Jackson\jacksma02,C,28,MIN,77,0,13.5,2.0,4.5,.438,0.0,0.0,1.000,2.0,4.5,.437,.440,1.5,1.9,.765,1.1,1.8,2.9,0.5,0.3,0.4,0.8,1.8,5.5
159,Earl Watson\watsoea01,PG,23,MEM,79,2,17.3,2.2,4.9,.435,0.4,1.2,.341,1.8,3.8,.463,.474,0.8,1.1,.721,0.6,1.5,2.1,2.8,1.1,0.2,1.1,1.7,5.5
160,Adonal Foyle\foylead01,C,27,GSW,82,0,21.8,2.3,4.2,.536,0.0,0.0,.000,2.3,4.2,.538,.536,0.9,1.3,.673,2.1,3.8,6.0,0.5,0.5,2.5,0.9,2.6,5.4
161,Greg Ostertag\ostergr01,C,29,UTA,81,74,23.8,2.1,4.0,.518,0.0,0.0,,2.1,4.0,.518,.518,1.2,2.4,.510,2.2,4.0,6.2,0.7,0.2,1.8,1.3,2.9,5.4
162,Junior Harrington\harriju01,PG,22,DEN,82,51,24.4,2.1,5.7,.362,0.1,0.3,.250,2.0,5.4,.369,.369,0.9,1.4,.652,0.5,2.5,3.0,3.4,1.0,0.2,1.9,3.0,5.1
163,Casey Jacobsen\jacobca01,SF,21,PHO,72,0,15.9,1.7,4.5,.373,0.7,2.3,.315,1.0,2.3,.432,.453,1.0,1.5,.686,0.4,0.8,1.2,1.0,0.5,0.1,0.8,1.3,5.1
164,Mark Blount\blounma01,C,27,TOT,81,31,17.3,1.9,4.3,.432,0.0,0.0,,1.9,4.3,.432,.432,1.2,1.7,.727,1.4,2.4,3.8,0.7,0.5,0.8,1.3,2.3,5.0
165,Milt Palacio\palacmi01,PG,24,CLE,80,46,24.7,2.0,4.9,.418,0.1,0.5,.216,1.9,4.4,.439,.428,0.8,1.1,.747,0.6,2.3,2.9,3.2,0.9,0.2,1.6,2.1,5.0
166,Alan Henderson\hendeal01,C,30,ATL,82,3,18.2,1.9,4.0,.468,0.0,0.0,.000,1.9,4.0,.471,.468,1.1,1.7,.638,1.9,3.0,4.9,0.5,0.4,0.4,0.7,2.0,4.8
167,Andrew DeClercq\declean01,C,29,ORL,77,21,17.2,1.9,3.6,.534,0.0,0.0,,1.9,3.6,.534,.534,0.9,1.4,.644,1.8,2.6,4.4,0.7,0.5,0.5,1.1,3.4,4.7
168,Mark Jackson\jacksma01,PG,37,UTA,82,0,17.9,1.8,4.5,.398,0.3,1.2,.284,1.5,3.3,.438,.435,0.7,1.0,.763,0.4,1.7,2.1,4.6,0.6,0.0,1.9,1.1,4.7
169,Bo Outlaw\outlabo01,C,31,PHO,80,20,22.5,1.9,3.5,.550,0.0,0.0,.000,1.9,3.5,.554,.550,0.9,1.5,.621,1.7,2.9,4.6,1.4,0.6,0.9,1.0,2.4,4.7
170,Kelvin Cato\catoke01,C,28,HOU,73,5,17.1,1.8,3.5,.520,0.0,0.1,.000,1.8,3.5,.528,.520,0.9,1.7,.532,1.8,4.1,5.9,0.3,0.5,1.2,0.8,2.4,4.5
171,George Lynch\lynchge01,SG,32,NOH,81,32,18.5,1.8,4.4,.409,0.3,1.0,.354,1.5,3.5,.425,.448,0.5,0.9,.554,1.7,2.6,4.4,1.3,0.8,0.2,0.6,1.7,4.5
172,Bryon Russell\russebr01,SF,32,WAS,70,23,19.8,1.5,4.4,.353,0.7,2.0,.329,0.9,2.4,.373,.428,0.8,1.0,.768,0.6,2.4,3.0,1.0,1.0,0.1,0.8,1.9,4.5
173,Michael Doleac\doleami01,C,25,NYK,75,0,13.9,1.9,4.6,.426,0.0,0.0,,1.9,4.6,.426,.426,0.5,0.6,.783,0.9,2.1,2.9,0.6,0.2,0.2,0.7,2.0,4.4
174,Adrian Griffin\griffad01,SG,28,DAL,74,48,18.6,2.0,4.6,.433,0.1,0.3,.250,1.9,4.2,.447,.442,0.4,0.4,.844,1.2,2.4,3.6,1.4,1.0,0.1,0.6,2.1,4.4
175,Moochie Norris\norrimo01,PG,29,HOU,82,3,16.8,1.6,4.0,.406,0.1,0.5,.244,1.5,3.5,.432,.423,1.0,1.4,.684,0.5,1.5,1.9,2.4,0.7,0.0,1.0,0.9,4.4
176,Trenton Hassell\hassetr01,SG,23,CHI,82,53,24.4,1.8,4.8,.367,0.2,0.5,.325,1.6,4.3,.372,.384,0.5,0.7,.745,0.5,2.7,3.1,1.8,0.5,0.7,1.0,2.4,4.2
177,Sean Rooks\rooksse01,C,33,LAC,70,38,19.2,1.8,4.2,.421,0.0,0.0,.000,1.8,4.2,.422,.421,0.7,0.8,.810,0.8,2.3,3.1,1.0,0.5,0.6,0.9,2.5,4.2
178,Kevin Willis\willike02,C,40,SAS,71,6,11.8,1.7,3.6,.479,0.0,0.0,.000,1.7,3.6,.482,.479,0.7,1.2,.614,1.2,2.0,3.2,0.3,0.3,0.3,0.8,1.7,4.2
179,Steve Kerr\kerrst01,PG,37,SAS,75,0,12.7,1.5,3.4,.430,0.7,1.7,.395,0.8,1.8,.462,.525,0.4,0.5,.882,0.2,0.6,0.8,0.9,0.4,0.0,0.5,0.7,4.0
180,Nikoloz Tskitishvili\tskitni01,SF,19,DEN,81,16,16.3,1.4,4.9,.293,0.5,1.9,.243,1.0,3.0,.324,.340,0.6,0.8,.738,0.8,1.4,2.2,1.1,0.4,0.4,1.0,1.7,3.9
181,Brian Shaw\shawbr01,PG,36,LAL,72,0,12.5,1.4,3.6,.387,0.5,1.5,.349,0.9,2.1,.414,.460,0.1,0.2,.667,0.3,1.4,1.7,1.4,0.4,0.2,0.8,0.9,3.5
182,Raja Bell\bellra01,SG,26,DAL,75,32,15.6,1.2,2.8,.441,0.3,0.7,.412,1.0,2.1,.450,.491,0.3,0.5,.676,0.6,1.3,1.9,0.8,0.7,0.1,0.6,1.8,3.1
183,Stacey Augmon\augmost01,SG,34,NOH,70,3,12.3,1.1,2.7,.411,0.0,0.1,.000,1.1,2.6,.427,.411,0.8,1.0,.750,0.4,1.3,1.7,1.0,0.4,0.1,0.6,1.1,3.0
184,Michael Curry\currymi01,SF,34,DET,78,77,19.9,1.2,2.9,.402,0.2,0.7,.296,1.0,2.2,.434,.437,0.5,0.6,.800,0.2,1.4,1.6,1.3,0.6,0.1,0.6,2.1,3.0
185,Kareem Rush\rushka01,PG,22,LAL,76,0,11.5,1.3,3.2,.393,0.3,0.9,.279,1.0,2.3,.438,.432,0.2,0.3,.696,0.3,0.9,1.2,0.9,0.1,0.1,0.8,0.9,3.0
186,Jeryl Sasser\sasseje01,SG,23,ORL,75,4,13.7,0.9,2.8,.309,0.2,0.6,.295,0.7,2.2,.313,.341,0.7,1.0,.679,0.9,1.6,2.5,0.9,0.6,0.2,0.5,1.2,2.6
187,Darvin Ham\hamda01,SG,29,ATL,75,1,12.3,0.9,2.1,.447,0.0,0.0,.000,0.9,2.1,.455,.447,0.5,1.1,.481,1.0,1.1,2.0,0.5,0.2,0.3,0.9,1.7,2.4
188,Jeff Foster\fosteje01,C,26,IND,77,2,10.4,0.8,2.3,.360,0.0,0.0,.000,0.8,2.3,.364,.360,0.4,0.8,.540,1.5,2.1,3.6,0.7,0.4,0.3,0.4,1.3,2.1
189,DeSagana Diop\diopde01,PF,21,CLE,80,1,11.8,0.7,1.9,.351,0.0,0.0,,0.7,1.9,.351,.351,0.1,0.4,.367,0.8,1.9,2.7,0.5,0.4,1.0,0.7,1.9,1.5
