Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
120,Anderson Varejão\varejan01,PF,26,CLE,81,42,28.5,3.3,6.2,.536,0.0,0.0,.000,3.3,6.2,.538,.536,1.9,3.1,.616,2.0,5.1,7.2,1.0,0.9,0.8,1.0,3.0,8.6
121,Brandon Bass\bassbr01,C,23,DAL,81,0,19.4,3.1,6.3,.496,0.0,0.1,.000,3.1,6.2,.502,.496,2.2,2.6,.867,1.6,2.9,4.5,0.5,0.3,0.7,1.1,1.7,8.5
122,Willie Green\greenwi01,SG,27,PHI,81,60,22.6,3.5,8.1,.435,0.6,2.0,.317,2.9,6.1,.473,.473,0.8,1.0,.729,0.4,1.2,1.6,2.0,0.7,0.2,0.8,1.9,8.5
123,Eddie House\houseed01,PG,30,BOS,81,0,18.3,3.1,6.9,.445,1.9,4.2,.444,1.2,2.7,.445,.579,0.5,0.7,.792,0.1,1.8,1.9,1.1,0.8,0.1,0.7,1.4,8.5
124,Kendrick Perkins\perkike01,C,24,BOS,76,76,29.6,3.6,6.3,.577,0.0,0.0,.000,3.6,6.3,.580,.577,1.3,2.1,.600,2.7,5.5,8.1,1.3,0.3,2.0,2.2,3.3,8.5
125,Charlie Bell\bellch01,SG,29,MIL,70,23,25.5,3.1,7.5,.414,1.2,3.4,.363,1.9,4.1,.458,.497,0.9,1.1,.825,0.5,1.5,1.9,2.2,0.7,0.1,1.1,2.0,8.4
126,Courtney Lee\leeco01,SG,23,ORL,77,42,25.2,3.2,7.0,.450,1.1,2.6,.404,2.1,4.4,.478,.526,1.0,1.2,.830,0.2,2.1,2.3,1.2,1.0,0.2,0.9,2.0,8.4
127,Matt Bonner\bonnema01,PF,28,SAS,81,67,23.8,3.3,6.6,.496,1.5,3.3,.440,1.8,3.3,.552,.606,0.2,0.3,.739,1.2,3.6,4.8,1.0,0.6,0.3,0.5,2.3,8.2
128,Nick Collison\collini01,C,28,OKC,71,40,25.8,3.4,6.0,.568,0.0,0.0,.000,3.4,6.0,.570,.568,1.4,1.9,.721,2.5,4.3,6.9,0.9,0.7,0.7,1.0,3.4,8.2
129,Jason Kapono\kaponja01,SG,27,TOR,80,12,22.9,3.3,7.6,.432,1.2,2.9,.428,2.0,4.7,.435,.513,0.4,0.5,.810,0.3,1.7,2.0,1.3,0.3,0.0,0.9,1.8,8.2
130,Brandon Rush\rushbr01,SG,23,IND,75,19,24.0,3.2,7.7,.423,1.0,2.8,.373,2.2,4.9,.451,.490,0.6,0.9,.697,0.5,2.7,3.1,0.9,0.5,0.5,1.0,1.7,8.1
131,J.J. Barea\bareajo01,SG,24,DAL,79,15,20.3,3.1,7.1,.442,0.7,1.9,.357,2.4,5.1,.474,.491,0.9,1.2,.753,0.5,1.8,2.2,3.4,0.5,0.1,1.3,1.5,7.8
132,Daniel Gibson\gibsoda01,PG,22,CLE,75,0,23.9,2.7,7.0,.391,1.4,3.8,.382,1.3,3.3,.402,.493,0.9,1.1,.767,0.4,1.7,2.1,1.8,0.6,0.2,0.8,2.2,7.8
133,Bobby Simmons\simmobo01,SF,28,NJN,71,44,24.4,2.8,6.2,.449,1.6,3.7,.447,1.1,2.5,.453,.582,0.6,0.8,.741,1.0,2.9,3.9,1.3,0.7,0.1,0.9,2.6,7.8
134,Joey Graham\grahajo01,SF,26,TOR,78,10,19.8,3.0,6.2,.481,0.0,0.2,.188,2.9,5.9,.491,.484,1.7,2.1,.825,1.2,2.5,3.7,0.6,0.4,0.2,0.9,2.4,7.7
135,Leon Powe\powele01,PF,25,BOS,70,7,17.5,2.5,4.8,.524,0.0,0.0,,2.5,4.8,.524,.524,2.6,3.8,.689,2.1,2.9,4.9,0.7,0.3,0.5,1.1,2.7,7.7
136,Marreese Speights\speigma01,C,21,PHI,79,2,16.0,3.2,6.4,.502,0.0,0.1,.250,3.2,6.3,.506,.504,1.3,1.7,.773,1.6,2.2,3.7,0.4,0.3,0.7,0.6,2.3,7.7
137,Kyle Lowry\lowryky01,PG,22,TOT,77,21,21.8,2.5,5.6,.435,0.3,1.3,.255,2.1,4.4,.488,.464,2.4,2.9,.801,0.3,2.1,2.5,3.6,0.9,0.2,1.5,1.9,7.6
138,Bobby Jackson\jacksbo01,PG,35,SAC,71,10,20.9,2.7,6.8,.398,0.8,2.8,.305,1.9,4.1,.462,.460,1.2,1.4,.851,0.6,2.2,2.8,2.0,0.9,0.1,0.9,1.4,7.5
139,Darius Songaila\songada01,C,30,WAS,77,29,19.8,3.2,5.9,.532,0.0,0.0,.000,3.2,5.9,.533,.532,1.0,1.2,.889,1.0,2.0,2.9,1.2,0.8,0.3,1.0,2.6,7.4
140,Maurice Evans\evansma01,SF,30,ATL,80,25,23.0,2.6,6.0,.432,1.2,3.1,.395,1.4,2.9,.470,.533,0.8,0.9,.822,1.1,1.9,3.0,0.7,0.6,0.1,0.5,2.0,7.2
141,Luc Mbah a Moute\mbahalu01,PF,22,MIL,82,52,25.8,2.8,6.0,.462,0.0,0.0,.000,2.8,5.9,.466,.462,1.7,2.3,.729,2.3,3.6,5.9,1.1,1.1,0.5,1.2,2.5,7.2
142,Jamario Moon\moonja01,SF,28,TOT,80,60,25.9,2.8,5.9,.468,0.8,2.3,.355,2.0,3.6,.540,.537,0.9,1.0,.850,0.7,3.8,4.6,1.2,1.1,0.8,0.5,1.7,7.2
143,Roy Hibbert\hibbero01,C,22,IND,70,42,14.4,2.8,6.0,.471,0.0,0.0,,2.8,6.0,.471,.471,1.4,2.1,.667,1.6,1.8,3.5,0.7,0.3,1.1,0.8,3.1,7.1
144,Glen Davis\davisgl01,C,23,BOS,76,16,21.5,2.6,5.9,.442,0.0,0.1,.400,2.6,5.9,.443,.444,1.7,2.3,.730,1.6,2.4,4.0,0.9,0.7,0.3,0.9,3.0,7.0
145,Wally Szczerbiak\szczewa02,SF,31,CLE,74,5,20.6,2.4,5.4,.450,0.9,2.3,.411,1.5,3.1,.478,.536,1.2,1.4,.849,0.6,2.6,3.1,1.1,0.4,0.1,0.7,1.8,7.0
146,Steve Novak\novakst01,PF,25,LAC,71,3,16.4,2.5,5.6,.444,1.7,4.0,.416,0.8,1.5,.518,.595,0.3,0.3,.913,0.3,1.5,1.8,0.6,0.3,0.1,0.3,1.0,6.9
147,Vladimir Radmanović\radmavl01,SF,28,TOT,78,31,18.5,2.5,6.0,.421,1.3,3.4,.401,1.2,2.6,.446,.533,0.6,0.7,.741,0.6,2.3,2.8,1.0,0.6,0.2,1.3,1.4,6.9
148,Rasho Nesterović\nestera01,C,32,IND,70,19,17.3,3.2,6.2,.513,0.0,0.0,.000,3.2,6.2,.514,.513,0.4,0.5,.781,1.3,2.1,3.4,1.6,0.4,0.5,0.9,2.4,6.8
149,Joakim Noah\noahjo01,C,23,CHI,80,55,24.2,2.6,4.7,.556,0.0,0.0,.000,2.6,4.6,.558,.556,1.5,2.3,.676,3.1,4.5,7.6,1.3,0.6,1.4,1.0,3.0,6.7
150,JaVale McGee\mcgeeja01,C,21,WAS,75,14,15.2,2.5,5.2,.494,0.0,0.0,,2.5,5.2,.494,.494,1.4,2.2,.660,1.6,2.3,3.9,0.3,0.4,1.0,0.8,2.1,6.5
151,Chris Andersen\anderch01,C,30,DEN,71,1,20.6,2.3,4.1,.548,0.0,0.1,.200,2.2,4.0,.560,.551,1.8,2.5,.718,2.3,3.9,6.2,0.4,0.6,2.5,1.0,2.5,6.4
152,Samuel Dalembert\dalemsa01,C,27,PHI,82,82,24.8,2.6,5.3,.498,0.0,0.0,.000,2.6,5.3,.500,.498,1.1,1.5,.734,2.6,5.9,8.5,0.2,0.4,1.8,1.4,3.0,6.4
153,Zaza Pachulia\pachuza01,C,24,ATL,77,26,19.1,2.1,4.2,.497,0.0,0.0,.000,2.1,4.1,.502,.497,2.1,3.0,.709,2.2,3.4,5.7,0.7,0.5,0.3,1.2,2.7,6.2
154,Jeff Foster\fosteje01,C,32,IND,74,26,24.7,2.4,4.8,.501,0.0,0.1,.286,2.4,4.7,.506,.504,1.3,2.0,.658,2.9,4.0,6.9,1.8,0.7,0.7,1.2,3.1,6.1
155,Ronny Turiaf\turiaro01,C,26,GSW,79,26,21.5,2.4,4.6,.508,0.0,0.0,.000,2.4,4.6,.512,.508,1.2,1.6,.790,1.1,3.4,4.6,2.1,0.4,2.1,0.9,3.1,5.9
156,Jason Maxiell\maxieja01,C,25,DET,78,4,18.1,2.4,4.1,.575,0.0,0.0,.000,2.4,4.1,.577,.575,1.1,2.0,.532,2.2,2.0,4.2,0.3,0.3,0.8,0.6,2.0,5.8
157,Sasha Vujačić\vujacsa01,SG,24,LAL,80,0,16.2,1.9,5.0,.387,1.0,2.8,.363,0.9,2.2,.416,.488,0.9,1.0,.921,0.2,1.5,1.7,1.4,1.0,0.1,0.4,1.9,5.8
158,Erick Dampier\dampier01,C,33,DAL,80,80,23.0,2.3,3.5,.650,0.0,0.0,,2.3,3.5,.650,.650,1.1,1.8,.638,2.7,4.4,7.1,1.0,0.3,1.2,0.9,2.4,5.7
159,George Hill\hillge01,PG,22,SAS,77,7,16.5,1.9,4.8,.403,0.3,0.9,.329,1.6,3.9,.421,.435,1.5,1.9,.781,0.4,1.7,2.1,1.8,0.6,0.3,1.0,1.9,5.7
160,Darrell Arthur\arthuda01,PF,20,MEM,76,64,19.3,2.5,5.7,.438,0.0,0.0,.000,2.5,5.7,.440,.438,0.5,0.8,.667,1.4,3.1,4.6,0.6,0.7,0.7,0.6,2.7,5.6
161,Joel Przybilla\przybjo01,C,29,POR,82,43,23.8,2.0,3.3,.625,0.0,0.0,.000,2.0,3.3,.627,.625,1.4,2.1,.663,2.5,6.3,8.7,0.3,0.4,1.2,1.0,2.6,5.5
162,Nicolas Batum\batumni01,SF,20,POR,79,76,18.4,2.0,4.6,.446,0.8,2.1,.369,1.3,2.4,.513,.532,0.5,0.7,.808,1.1,1.7,2.8,0.9,0.6,0.5,0.6,1.8,5.4
163,Dahntay Jones\jonesda02,SG,28,DEN,79,71,18.1,1.9,4.3,.458,0.1,0.2,.647,1.8,4.0,.448,.475,1.4,1.9,.728,0.7,1.4,2.1,1.0,0.6,0.2,0.9,2.5,5.4
164,Anthony Carter\cartean01,PG,33,DEN,78,5,22.9,2.1,4.9,.433,0.3,1.1,.239,1.9,3.8,.490,.460,0.7,1.0,.731,0.5,2.1,2.6,4.7,1.2,0.2,2.0,1.8,5.3
165,Anthony Johnson\johnsan02,PG,34,ORL,80,12,18.5,1.9,4.8,.404,0.7,1.7,.391,1.3,3.1,.411,.472,0.8,1.0,.753,0.4,1.5,1.8,2.5,0.6,0.1,1.0,1.4,5.3
166,Arron Afflalo\afflaar01,SG,23,DET,74,8,16.7,1.8,4.1,.437,0.6,1.4,.402,1.2,2.6,.456,.508,0.8,1.0,.817,0.4,1.4,1.8,0.6,0.4,0.2,0.6,1.9,4.9
167,Hilton Armstrong\armsthi01,C,24,NOH,70,29,15.6,2.0,3.5,.561,0.0,0.0,.000,2.0,3.5,.566,.561,0.9,1.4,.633,1.2,1.6,2.8,0.4,0.4,0.6,1.1,2.6,4.8
168,Tony Battie\battito01,PF,32,ORL,77,3,15.6,2.1,4.2,.489,0.0,0.1,.222,2.0,4.1,.497,.492,0.7,1.1,.659,1.2,2.4,3.6,0.4,0.3,0.3,0.6,1.5,4.8
169,Dominic McGuire\mcguido01,SF,23,WAS,79,57,26.2,1.8,4.1,.432,0.0,0.1,.500,1.7,4.1,.431,.435,0.9,1.3,.725,1.4,4.0,5.4,2.5,0.8,0.9,1.2,1.9,4.5
170,Sergio Rodríguez\rodrise01,PG,22,POR,80,13,15.3,1.6,4.1,.392,0.5,1.4,.325,1.2,2.7,.428,.448,0.8,1.0,.792,0.5,1.1,1.6,3.6,0.7,0.0,1.5,1.7,4.5
171,Kurt Thomas\thomaku01,PF,36,SAS,79,10,17.8,1.9,3.8,.503,0.0,0.0,.000,1.9,3.8,.507,.503,0.5,0.6,.822,1.7,3.4,5.1,0.8,0.4,0.7,0.5,2.2,4.3
172,Lou Amundson\amundlo01,PF,26,PHO,76,0,13.7,1.8,3.3,.536,0.0,0.0,.000,1.8,3.3,.538,.536,0.7,1.6,.442,1.7,1.9,3.6,0.4,0.4,0.9,0.7,2.0,4.2
173,Roko Ukić\ukicro01,PG,24,TOR,72,0,12.4,1.7,4.5,.380,0.2,0.9,.177,1.6,3.6,.427,.397,0.6,0.8,.733,0.4,0.7,1.0,2.1,0.4,0.0,0.8,1.1,4.2
174,Antonio Daniels\daniean01,PG,33,TOT,74,9,13.8,1.3,3.2,.419,0.3,0.8,.367,1.0,2.4,.438,.466,1.1,1.4,.800,0.1,1.0,1.0,2.4,0.4,0.0,0.8,0.7,4.1
175,Mikki Moore\mooremi01,PF-C,33,TOT,70,20,17.2,1.6,2.9,.553,0.0,0.0,,1.6,2.9,.553,.553,0.7,0.9,.787,1.1,2.6,3.7,0.8,0.2,0.3,0.7,3.0,3.9
176,Reggie Evans\evansre01,PF,28,PHI,79,7,14.4,1.0,2.3,.444,0.0,0.0,.000,1.0,2.2,.446,.444,1.3,2.2,.594,1.7,2.9,4.6,0.3,0.5,0.1,0.9,2.0,3.3
177,Royal Ivey\iveyro01,SG,27,PHI,71,0,12.1,1.0,2.9,.332,0.5,1.6,.342,0.4,1.3,.319,.425,0.5,0.6,.791,0.3,0.8,1.1,0.6,0.5,0.1,0.3,1.1,3.0
178,Bruce Bowen\bowenbr01,SF,37,SAS,80,10,18.8,1.0,2.3,.422,0.5,1.2,.429,0.5,1.1,.416,.535,0.2,0.3,.538,0.2,1.6,1.8,0.5,0.5,0.2,0.3,1.5,2.7
179,Brevin Knight\knighbr01,PG,33,UTA,74,0,12.7,0.9,2.6,.349,0.0,0.1,.000,0.9,2.5,.361,.349,0.6,0.9,.750,0.2,1.0,1.2,2.6,0.9,0.1,0.9,1.3,2.4
180,DeSagana Diop\diopde01,C,27,TOT,75,1,13.8,1.0,2.3,.433,0.0,0.0,,1.0,2.3,.433,.433,0.3,0.9,.333,1.5,2.1,3.6,0.4,0.4,0.7,0.5,1.7,2.3
181,Chuck Hayes\hayesch01,C,25,HOU,71,1,12.1,0.6,1.6,.372,0.0,0.1,.000,0.6,1.5,.385,.372,0.1,0.3,.368,1.0,2.5,3.5,0.6,0.5,0.3,0.4,1.9,1.3
