Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
120,Chase Budinger\budinch01,SF,21,HOU,74,4,20.1,3.4,7.6,.441,1.2,3.4,.369,2.1,4.3,.497,.522,0.9,1.2,.770,0.5,2.5,3.0,1.2,0.5,0.1,0.6,1.1,8.9
121,Quentin Richardson\richaqu01,SF,29,MIA,76,75,27.4,3.2,7.4,.431,1.9,4.7,.397,1.3,2.7,.493,.558,0.7,0.9,.732,0.8,4.1,4.9,1.2,0.9,0.2,0.8,2.2,8.9
122,Arron Afflalo\afflaar01,SG,24,DEN,82,75,27.1,3.3,7.1,.465,1.3,3.0,.434,2.0,4.1,.488,.557,0.9,1.2,.735,0.7,2.4,3.1,1.7,0.6,0.4,0.9,2.7,8.8
123,Matt Barnes\barnema02,SF,29,ORL,81,58,25.9,3.3,6.9,.487,0.8,2.6,.319,2.5,4.3,.586,.546,1.3,1.8,.740,1.3,4.2,5.5,1.7,0.7,0.4,1.4,2.3,8.8
124,Brad Miller\millebr01,C,33,CHI,82,37,23.8,3.0,7.1,.430,0.5,1.6,.280,2.6,5.5,.474,.462,2.2,2.7,.827,1.0,3.9,4.9,1.9,0.5,0.4,1.3,2.3,8.8
125,Willie Green\greenwi01,SG,28,PHI,73,18,21.3,3.4,7.4,.457,0.6,1.9,.346,2.8,5.6,.494,.500,1.3,1.6,.833,0.3,1.5,1.8,2.1,0.4,0.2,0.9,1.8,8.7
126,Mickaël Piétrus\pietrmi01,SF,27,ORL,75,24,22.5,3.1,7.2,.432,1.5,4.1,.379,1.6,3.1,.502,.540,0.9,1.5,.633,0.5,2.3,2.9,0.7,0.7,0.4,0.9,1.8,8.7
127,DeMar DeRozan\derozde01,SG,20,TOR,77,65,21.6,3.3,6.6,.498,0.1,0.2,.250,3.3,6.4,.506,.502,1.9,2.5,.763,0.9,2.0,2.9,0.7,0.6,0.2,0.8,2.3,8.6
128,Anderson Varejão\varejan01,PF,27,CLE,76,7,28.5,3.5,6.1,.572,0.0,0.1,.200,3.5,6.1,.576,.573,1.5,2.3,.663,2.5,5.1,7.6,1.1,0.9,0.9,0.9,2.9,8.6
129,Nick Young\youngni01,SG,24,WAS,74,23,19.2,3.1,7.5,.418,0.9,2.3,.406,2.2,5.2,.423,.479,1.4,1.8,.800,0.3,1.1,1.4,0.6,0.4,0.1,0.8,2.0,8.6
130,Jerryd Bayless\bayleje01,SG,21,POR,74,11,17.6,2.7,6.5,.414,0.4,1.2,.315,2.3,5.3,.437,.444,2.7,3.3,.831,0.2,1.4,1.6,2.3,0.4,0.1,1.3,2.1,8.5
131,Donté Greene\greendo01,SF,21,SAC,76,50,21.4,3.2,7.3,.441,0.9,2.4,.377,2.3,4.9,.473,.504,1.2,1.8,.643,0.7,2.4,3.1,0.9,0.5,0.7,1.2,2.0,8.5
132,J.J. Hickson\hicksjj01,PF,21,CLE,81,73,20.9,3.6,6.4,.554,0.0,0.0,.000,3.6,6.4,.555,.554,1.4,2.0,.681,1.4,3.6,4.9,0.5,0.4,0.5,1.1,1.6,8.5
133,Andrés Nocioni\nocioan01,SF,30,SAC,75,28,19.7,3.1,7.8,.399,1.3,3.3,.386,1.8,4.5,.408,.480,0.9,1.3,.717,0.4,2.5,3.0,1.0,0.4,0.3,0.9,2.1,8.5
134,Nenad Krstić\krstine01,C,26,OKC,76,76,22.9,3.7,7.4,.502,0.0,0.1,.200,3.7,7.3,.505,.503,1.0,1.4,.717,1.8,3.3,5.0,0.7,0.4,0.6,0.8,2.3,8.4
135,Terrence Williams\willite01,SF,22,NJN,78,9,22.6,3.3,8.3,.401,0.4,1.3,.310,2.9,7.1,.417,.425,1.3,1.8,.715,0.6,3.9,4.5,2.9,0.6,0.1,1.6,1.6,8.4
136,Jared Dudley\dudleja01,SF,24,PHO,82,1,24.3,2.7,6.0,.459,1.5,3.2,.458,1.3,2.8,.461,.582,1.3,1.7,.754,1.2,2.2,3.4,1.4,1.0,0.2,0.8,2.0,8.2
137,Ramon Sessions\sessira01,PG,23,MIN,82,1,21.1,3.1,6.8,.456,0.0,0.2,.067,3.1,6.6,.467,.457,2.0,2.8,.717,0.7,1.9,2.6,3.1,0.7,0.1,1.7,1.7,8.2
138,Shannon Brown\brownsh01,SG,24,LAL,82,7,20.7,3.1,7.2,.427,0.8,2.3,.328,2.3,4.9,.474,.480,1.2,1.5,.818,0.4,1.9,2.2,1.3,0.7,0.4,0.8,1.6,8.1
139,Samuel Dalembert\dalemsa01,C,28,PHI,82,80,25.9,3.5,6.4,.545,0.0,0.0,,3.5,6.4,.545,.545,1.2,1.6,.729,2.9,6.6,9.6,0.8,0.5,1.8,1.5,3.1,8.1
140,Jrue Holiday\holidjr01,PG,19,PHI,73,51,24.2,3.2,7.1,.442,0.8,2.2,.390,2.3,4.9,.465,.502,0.9,1.2,.756,0.8,1.8,2.6,3.8,1.1,0.2,2.1,2.1,8.0
141,Goran Dragić\dragigo01,PG,23,PHO,80,2,18.0,2.8,6.1,.452,0.9,2.4,.394,1.9,3.8,.488,.527,1.5,2.0,.736,0.5,1.7,2.1,3.0,0.6,0.1,1.6,1.6,7.9
142,DeJuan Blair\blairde01,PF,20,SAS,82,23,18.2,3.4,6.0,.556,0.0,0.0,.000,3.4,6.0,.558,.556,1.1,2.0,.547,2.4,4.0,6.4,0.8,0.6,0.5,1.4,2.7,7.8
143,Craig Smith\smithcr01,PF,26,LAC,75,2,16.4,3.0,5.3,.569,0.0,0.1,.200,3.0,5.2,.574,.571,1.8,2.8,.635,1.3,2.5,3.8,1.1,0.4,0.3,1.2,2.6,7.8
144,Earl Watson\watsoea01,PG,30,IND,79,52,29.4,2.8,6.6,.426,0.7,2.3,.288,2.2,4.3,.500,.476,1.5,2.1,.710,0.7,2.4,3.0,5.1,1.3,0.2,2.2,2.3,7.8
145,J.J. Barea\bareajo01,PG,25,DAL,78,18,19.8,3.0,6.8,.440,0.7,2.0,.357,2.3,4.7,.476,.493,1.0,1.2,.844,0.2,1.7,1.9,3.3,0.4,0.1,1.3,1.5,7.6
146,Marcus Camby\cambyma01,PF-C,35,TOT,74,74,31.3,3.2,6.8,.475,0.0,0.1,.286,3.2,6.7,.478,.477,1.1,1.6,.639,3.4,8.4,11.8,2.5,1.3,2.0,1.2,2.2,7.5
147,Derek Fisher\fishede01,PG,35,LAL,82,82,27.2,2.6,6.8,.380,1.0,2.7,.348,1.6,4.1,.401,.450,1.4,1.6,.856,0.3,1.8,2.1,2.5,1.1,0.1,1.0,2.5,7.5
148,Sam Young\youngsa01,SF,24,MEM,80,1,16.5,2.8,6.2,.451,0.1,0.7,.196,2.7,5.5,.483,.462,1.7,2.2,.777,1.0,1.6,2.5,0.7,0.4,0.3,1.2,1.3,7.4
149,Steve Blake\blakest01,PG,29,TOT,80,38,27.0,2.7,6.5,.416,1.5,3.7,.395,1.3,2.9,.443,.527,0.5,0.6,.750,0.3,2.1,2.3,4.8,0.7,0.1,1.6,1.5,7.3
150,Anthony Parker\parkean01,SG,34,CLE,81,81,28.3,2.5,5.9,.434,1.3,3.2,.414,1.2,2.6,.458,.547,0.9,1.2,.789,0.4,2.5,2.9,1.9,0.8,0.2,0.9,1.9,7.3
151,Jordan Farmar\farmajo01,PG,23,LAL,82,0,18.0,2.7,6.3,.435,1.0,2.8,.376,1.7,3.5,.483,.518,0.7,1.0,.671,0.2,1.4,1.6,1.5,0.6,0.1,0.9,1.3,7.2
152,Darius Songaila\songada01,C,31,NOH,75,1,18.8,3.2,6.5,.494,0.0,0.1,.167,3.2,6.4,.498,.495,0.8,1.0,.811,0.8,2.3,3.1,0.9,0.8,0.2,1.1,2.7,7.2
153,Mario Chalmers\chalmma01,PG,23,MIA,73,22,24.8,2.5,6.2,.401,1.0,3.2,.318,1.5,3.0,.491,.483,1.1,1.5,.745,0.3,1.5,1.8,3.4,1.2,0.2,1.7,2.4,7.1
154,Dorell Wright\wrighdo01,SF,24,MIA,72,1,20.8,2.7,5.8,.463,0.8,2.2,.389,1.8,3.6,.508,.536,0.8,1.0,.884,0.7,2.6,3.3,1.3,0.7,0.4,0.7,1.3,7.1
155,Jason Maxiell\maxieja01,C,26,DET,76,29,20.4,2.8,5.5,.511,0.0,0.0,.000,2.8,5.4,.512,.511,1.2,2.0,.574,2.1,3.2,5.3,0.5,0.5,0.5,0.9,2.3,6.8
156,Wayne Ellington\ellinwa01,SG,22,MIN,76,1,18.2,2.5,5.9,.424,0.8,2.1,.395,1.7,3.8,.441,.496,0.8,0.9,.871,0.4,1.7,2.1,1.0,0.3,0.1,1.0,0.9,6.6
157,Charlie Bell\bellch01,SG,30,MIL,71,39,22.7,2.4,6.2,.381,1.0,2.8,.365,1.4,3.4,.395,.464,0.7,0.9,.716,0.4,1.4,1.9,1.5,0.5,0.2,0.8,1.9,6.5
158,D.J. Augustin\augusdj01,PG,22,CHA,80,2,18.4,2.1,5.4,.386,0.9,2.2,.393,1.2,3.2,.381,.467,1.3,1.6,.779,0.1,1.1,1.2,2.4,0.6,0.1,0.9,1.6,6.4
159,Serge Ibaka\ibakase01,PF,20,OKC,73,0,18.1,2.8,5.1,.543,0.0,0.0,.500,2.7,5.0,.543,.545,0.8,1.3,.630,1.9,3.5,5.4,0.1,0.3,1.3,0.9,2.7,6.3
160,Roger Mason\masonro01,SG,29,SAS,79,5,19.2,2.4,6.3,.389,1.1,3.3,.333,1.3,2.9,.453,.478,0.3,0.4,.794,0.1,1.9,2.1,1.7,0.4,0.2,0.7,1.3,6.3
161,Amir Johnson\johnsam01,PF,22,TOR,82,5,17.7,2.5,4.1,.623,0.0,0.0,.000,2.5,4.0,.630,.623,1.2,1.8,.638,1.9,2.9,4.8,0.6,0.5,0.8,0.8,3.1,6.2
162,Luc Mbah a Moute\mbahalu01,PF,23,MIL,73,62,25.6,2.4,5.1,.480,0.1,0.2,.353,2.3,4.8,.486,.488,1.3,1.8,.699,2.3,3.1,5.5,1.1,0.8,0.5,1.0,2.5,6.2
163,Carlos Arroyo\arroyca01,PG,30,MIA,72,35,22.0,2.5,5.2,.475,0.1,0.3,.280,2.4,4.9,.489,.484,1.1,1.3,.844,0.4,1.4,1.8,3.1,0.5,0.1,0.8,1.4,6.1
164,Ryan Hollins\holliry01,C,25,MIN,73,27,16.8,2.3,4.2,.558,0.0,0.0,.000,2.3,4.1,.560,.558,1.5,2.2,.690,1.1,1.8,2.8,0.7,0.3,0.5,1.3,2.7,6.1
165,Juwan Howard\howarju01,C,36,POR,73,27,22.4,2.6,5.1,.509,0.0,0.0,.000,2.6,5.1,.511,.509,0.8,1.0,.786,1.5,3.1,4.6,0.8,0.4,0.1,1.0,2.6,6.0
166,Thabo Sefolosha\sefolth01,SG,25,OKC,82,82,28.6,2.4,5.4,.440,0.5,1.6,.313,1.9,3.8,.494,.486,0.7,1.1,.674,0.9,3.8,4.7,1.8,1.2,0.6,1.1,1.9,6.0
167,Jason Williams\willija02,PG,34,ORL,82,18,20.8,2.3,5.2,.444,1.0,2.7,.380,1.3,2.5,.512,.542,0.4,0.5,.756,0.1,1.5,1.5,3.6,0.6,0.0,1.1,0.8,6.0
168,Chris Andersen\anderch01,PF,31,DEN,76,0,22.3,1.9,3.3,.566,0.0,0.0,.000,1.9,3.3,.573,.566,2.2,3.1,.695,1.9,4.4,6.4,0.4,0.6,1.9,0.8,2.3,5.9
169,Nick Collison\collini01,C,29,OKC,75,5,20.8,2.4,4.1,.589,0.0,0.1,.250,2.4,4.1,.593,.591,1.0,1.4,.692,2.0,3.1,5.1,0.5,0.5,0.6,0.8,3.1,5.9
170,Antonio McDyess\mcdyean01,PF,35,SAS,77,50,21.0,2.7,5.6,.479,0.0,0.0,.000,2.7,5.5,.481,.479,0.5,0.7,.632,1.9,4.0,5.9,1.1,0.6,0.4,1.0,1.9,5.8
171,Maurice Evans\evansma01,SF,31,ATL,79,5,16.7,2.2,5.0,.445,0.7,2.1,.337,1.5,2.8,.527,.518,0.6,0.8,.754,0.7,1.2,1.9,0.6,0.4,0.2,0.3,1.6,5.7
172,Damien Wilkins\wilkida02,SF,30,MIN,80,31,19.8,2.1,4.8,.433,0.2,0.8,.295,1.8,4.0,.459,.457,1.3,1.6,.798,0.9,2.2,3.1,1.7,0.8,0.3,1.0,1.8,5.6
173,Jared Jeffries\jeffrja01,PF-SF,28,TOT,70,37,25.6,2.0,4.5,.439,0.3,1.0,.296,1.7,3.5,.481,.473,1.1,1.7,.625,1.9,2.3,4.1,1.4,0.9,1.0,1.1,2.9,5.3
174,James Posey\poseyja01,SF,33,NOH,77,2,22.5,1.6,4.5,.365,1.1,3.1,.335,0.6,1.3,.437,.483,0.9,1.0,.825,0.4,3.9,4.3,1.5,0.5,0.2,0.7,2.6,5.2
175,DeAndre Jordan\jordade01,C,21,LAC,70,12,16.2,2.1,3.4,.605,0.0,0.0,.000,2.1,3.4,.610,.605,0.7,1.8,.375,1.7,3.3,5.0,0.3,0.2,0.9,1.1,2.2,4.8
176,Lou Amundson\amundlo01,PF,27,PHO,79,0,14.8,1.9,3.5,.551,0.0,0.0,.000,1.9,3.5,.553,.551,0.8,1.6,.545,1.6,2.8,4.4,0.4,0.3,0.9,0.7,2.1,4.7
177,Eric Maynor\maynoer01,PG,22,TOT,81,2,15.7,1.9,4.5,.418,0.3,0.9,.310,1.6,3.7,.444,.448,0.6,0.9,.722,0.3,1.3,1.6,3.3,0.5,0.1,1.0,1.4,4.7
178,Keith Bogans\boganke01,SF,29,SAS,79,50,19.7,1.5,3.8,.403,0.9,2.5,.357,0.6,1.3,.490,.520,0.5,0.6,.740,0.3,1.9,2.2,1.2,0.6,0.2,0.7,2.0,4.4
179,Chuck Hayes\hayesch01,C,26,HOU,82,82,21.6,2.0,4.0,.489,0.0,0.0,,2.0,4.0,.489,.489,0.4,0.8,.545,1.8,3.8,5.7,1.7,0.9,0.5,0.9,2.7,4.4
180,Zaza Pachulia\pachuza01,C,25,ATL,78,1,14.0,1.5,3.2,.488,0.0,0.1,.000,1.5,3.1,.496,.488,1.2,1.8,.650,1.5,2.3,3.8,0.5,0.5,0.4,0.7,2.4,4.3
181,Stephen Graham\grahast01,SG,27,CHA,70,8,11.5,1.7,3.4,.496,0.2,0.7,.320,1.5,2.7,.542,.529,0.6,0.9,.646,0.3,1.6,1.9,0.3,0.3,0.1,0.5,1.3,4.2
182,Sasha Pavlović\pavloal01,SF,26,MIN,71,0,12.4,1.5,4.2,.363,0.5,1.7,.297,1.0,2.6,.407,.422,0.1,0.4,.385,0.2,1.5,1.6,0.8,0.3,0.1,0.7,1.2,3.7
183,Marcin Gortat\gortama01,C,25,ORL,81,0,13.4,1.5,2.8,.533,0.0,0.0,.000,1.5,2.8,.540,.533,0.6,0.9,.680,1.3,2.9,4.2,0.2,0.2,0.9,0.6,1.7,3.6
184,Jeff Teague\teaguje01,PG,21,ATL,71,3,10.1,1.3,3.2,.396,0.1,0.5,.219,1.2,2.7,.426,.412,0.6,0.7,.837,0.1,0.9,0.9,1.7,0.5,0.2,0.7,1.2,3.2
185,Kurt Thomas\thomaku01,C,37,MIL,70,9,15.0,1.4,3.0,.476,0.0,0.0,,1.4,3.0,.476,.476,0.2,0.2,.800,1.2,3.0,4.2,0.7,0.4,0.7,0.7,2.3,3.0
186,DeMarre Carroll\carrode01,SF,23,MEM,71,1,11.2,1.2,3.1,.396,0.0,0.1,.000,1.2,3.0,.407,.396,0.5,0.7,.623,0.7,1.4,2.1,0.5,0.4,0.1,0.3,1.5,2.9
187,Joel Anthony\anthojo01,C,27,MIA,80,16,16.5,1.0,2.0,.478,0.0,0.0,,1.0,2.0,.478,.478,0.8,1.2,.717,1.5,1.6,3.1,0.2,0.3,1.4,0.6,2.0,2.7
