Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
120,Pat Garrity\garripa01,SF,24,ORL,76,1,20.8,2.9,7.6,.387,1.3,2.9,.433,1.7,4.6,.358,.471,1.1,1.3,.867,0.7,2.1,2.8,0.7,0.5,0.2,0.9,3.2,8.3
121,Bryant Reeves\reevebr01,C,27,VAN,75,48,24.4,3.4,7.4,.460,0.0,0.1,.250,3.4,7.3,.462,.461,1.5,1.9,.796,1.8,4.3,6.0,1.1,0.6,0.7,1.2,3.2,8.3
122,Walt Williams\williwa02,SF,30,HOU,72,31,22.0,2.8,7.1,.394,1.4,3.4,.395,1.4,3.7,.392,.489,1.3,1.8,.770,0.4,3.0,3.4,1.3,0.4,0.4,1.0,2.1,8.3
123,Stephen Jackson\jacksst02,SF,22,NJN,77,40,21.6,3.2,7.4,.425,0.7,2.0,.335,2.5,5.4,.458,.470,1.3,1.8,.719,0.5,2.2,2.7,1.8,1.1,0.2,1.7,2.2,8.2
124,James Posey\poseyja01,SF,24,DEN,82,82,27.5,3.0,7.2,.412,0.8,2.6,.300,2.2,4.5,.477,.467,1.4,1.7,.816,1.5,3.7,5.3,2.0,1.1,0.5,1.2,2.8,8.1
125,Quentin Richardson\richaqu01,SG,20,LAC,76,28,17.9,3.1,6.9,.442,0.7,2.0,.331,2.4,4.9,.487,.490,1.3,2.1,.627,1.4,2.0,3.4,0.8,0.6,0.1,0.8,1.3,8.1
126,John Amaechi\amaecjo01,C,30,ORL,82,36,20.9,2.9,7.2,.400,0.0,0.1,.000,2.9,7.1,.405,.400,2.1,3.4,.631,0.9,2.3,3.3,0.9,0.3,0.4,1.5,2.1,7.9
127,Keon Clark\clarkke01,PF,25,TOT,81,3,21.2,3.1,6.4,.480,0.0,0.0,.000,3.1,6.4,.481,.480,1.8,3.0,.592,1.7,3.7,5.4,0.9,0.4,1.9,1.1,3.0,7.9
128,Felipe López\lopezfe01,SG-PG,26,TOT,70,48,22.4,3.0,6.8,.441,0.3,0.7,.365,2.7,6.1,.451,.461,1.6,2.2,.699,0.8,2.6,3.3,1.5,0.9,0.4,1.2,2.2,7.9
129,Bruce Bowen\bowenbr01,SF,29,MIA,82,72,32.7,2.6,7.1,.363,1.3,3.7,.336,1.3,3.3,.394,.452,1.2,2.0,.609,0.5,2.4,3.0,1.6,1.0,0.6,0.9,3.3,7.6
130,Mark Jackson\jacksma01,PG,35,TOT,83,82,31.2,2.9,7.0,.419,0.8,2.5,.338,2.1,4.5,.463,.479,0.9,1.1,.785,0.8,2.9,3.7,8.0,1.0,0.1,2.1,1.7,7.6
131,Al Harrington\harrial01,PF,20,IND,78,38,24.3,3.1,7.0,.444,0.0,0.1,.143,3.1,6.9,.448,.445,1.3,2.0,.656,1.5,3.4,4.9,1.7,0.8,0.2,1.9,2.9,7.5
132,Vitaly Potapenko\potapvi01,C,25,BOS,82,7,23.2,3.0,6.4,.476,0.0,0.0,,3.0,6.4,.476,.476,1.4,1.9,.728,2.5,3.5,6.0,0.8,0.6,0.3,1.3,2.8,7.5
133,Danny Manning\mannida01,PF,34,UTA,82,0,15.9,3.0,6.1,.494,0.1,0.3,.250,2.9,5.8,.508,.501,1.2,1.7,.729,0.8,1.8,2.6,1.1,0.6,0.4,1.2,2.7,7.4
134,Bo Outlaw\outlabo01,PF,29,ORL,80,69,31.7,2.8,4.6,.614,0.0,0.0,.500,2.8,4.6,.615,.615,1.6,2.8,.573,2.6,5.1,7.7,2.8,1.3,1.7,1.8,3.0,7.3
135,Dale Davis\davisda01,C,31,POR,81,43,26.7,3.0,6.0,.497,0.0,0.0,.000,3.0,6.0,.501,.497,1.2,1.9,.632,2.9,4.6,7.5,1.3,0.5,0.9,0.8,2.5,7.2
136,Bobby Jackson\jacksbo01,PG,27,SAC,79,7,20.9,2.9,6.7,.439,0.5,1.3,.375,2.4,5.3,.455,.476,0.8,1.1,.739,0.9,2.2,3.1,2.0,1.1,0.1,1.3,1.8,7.2
137,Terry Porter\portete01,PG,37,SAS,80,42,21.0,2.5,5.5,.448,1.1,2.6,.424,1.4,2.9,.468,.547,1.2,1.5,.793,0.3,2.2,2.5,3.1,0.7,0.1,1.3,1.1,7.2
138,Shawn Bradley\bradlsh01,C,28,DAL,82,35,24.4,2.7,5.5,.490,0.0,0.1,.167,2.7,5.4,.494,.491,1.7,2.2,.787,2.0,5.5,7.4,0.5,0.4,2.8,1.1,3.1,7.1
139,Jason Caffey\caffeja01,PF,27,MIL,70,33,20.9,2.6,5.2,.488,0.0,0.0,,2.6,5.2,.488,.488,2.0,3.0,.673,1.9,3.1,5.0,0.8,0.5,0.4,1.1,2.6,7.1
140,Kenny Thomas\thomake01,PF,23,HOU,74,21,24.6,2.8,6.3,.443,0.3,1.2,.272,2.4,5.0,.485,.470,1.2,1.7,.722,1.6,4.0,5.6,1.0,0.5,0.6,1.6,2.4,7.1
141,Moochie Norris\norrimo01,PG,27,HOU,82,6,20.2,2.2,5.0,.446,0.3,1.1,.281,1.9,4.0,.491,.476,1.8,2.4,.778,0.5,1.9,2.4,3.5,0.8,0.0,1.3,1.0,6.6
142,Eric Williams\willier01,SF,28,BOS,81,11,21.5,2.0,5.5,.362,0.6,1.7,.331,1.4,3.8,.375,.413,2.0,2.9,.714,0.8,1.8,2.6,1.4,0.8,0.2,0.9,2.2,6.6
143,Damon Jones\jonesda01,PG,24,VAN,71,10,19.9,2.4,5.9,.409,1.2,3.3,.364,1.2,2.6,.465,.510,0.5,0.7,.712,0.2,1.5,1.7,3.2,0.5,0.0,1.1,0.8,6.5
144,Robert Pack\packro01,PG,31,DEN,74,11,17.0,2.4,5.8,.425,0.2,0.4,.387,2.3,5.3,.428,.439,1.4,1.9,.766,0.4,1.4,1.9,4.0,0.9,0.0,1.8,1.5,6.5
145,Scot Pollard\pollasc01,C,25,SAC,77,8,21.5,2.4,5.1,.468,0.0,0.0,.000,2.4,5.1,.471,.468,1.7,2.2,.749,2.2,3.8,6.0,0.6,0.6,1.3,0.9,2.7,6.5
146,Anthony Carter\cartean01,PG,25,MIA,72,6,22.6,2.7,6.7,.406,0.1,0.6,.150,2.6,6.1,.430,.413,0.9,1.4,.631,0.6,1.9,2.5,3.7,1.0,0.1,1.7,2.1,6.4
147,Michael Doleac\doleami01,C,23,ORL,77,21,18.2,2.9,6.8,.417,0.0,0.0,.000,2.9,6.8,.420,.417,0.6,0.8,.847,0.9,2.6,3.5,0.8,0.5,0.5,0.8,3.1,6.4
148,Ben Wallace\wallabe01,C,26,DET,80,80,34.5,2.7,5.5,.490,0.0,0.1,.250,2.7,5.4,.492,.491,1.0,3.0,.336,3.8,9.4,13.2,1.5,1.3,2.3,1.5,2.4,6.4
149,Jacque Vaughn\vaughja01,PG,25,UTA,82,0,19.8,2.1,4.8,.433,0.4,1.0,.385,1.7,3.8,.444,.471,1.6,2.0,.780,0.2,1.6,1.8,3.9,0.6,0.0,1.6,1.8,6.1
150,Dell Curry\curryde01,SG,36,TOR,71,1,13.5,2.3,5.4,.424,0.9,2.0,.428,1.4,3.3,.422,.505,0.6,0.7,.843,0.2,1.0,1.2,1.1,0.4,0.1,0.5,0.9,6.0
151,Keyon Dooling\doolike01,PG,20,LAC,76,1,16.3,1.9,4.8,.409,0.4,1.1,.350,1.6,3.7,.426,.448,1.6,2.4,.698,0.1,1.1,1.2,2.3,0.5,0.1,1.2,1.4,5.9
152,Desmond Mason\masonde01,SF,23,SEA,78,14,19.5,2.4,5.6,.431,0.2,0.9,.269,2.2,4.8,.460,.451,0.9,1.2,.736,0.9,2.3,3.2,0.8,0.5,0.3,0.7,1.9,5.9
153,Robert Traylor\traylro01,C,23,CLE,70,7,17.3,2.3,4.6,.497,0.0,0.0,.000,2.3,4.6,.500,.497,1.1,2.0,.567,1.8,2.5,4.3,0.9,0.7,1.1,1.4,2.9,5.7
154,Danny Ferry\ferryda01,SF,34,SAS,80,29,21.1,2.2,4.7,.475,0.9,2.0,.449,1.4,2.7,.493,.568,0.3,0.4,.733,0.7,2.1,2.8,0.9,0.4,0.3,0.6,2.1,5.6
155,Mateen Cleaves\cleavma01,PG,23,DET,78,8,16.3,2.1,5.1,.400,0.1,0.2,.294,2.0,4.9,.405,.406,1.2,1.8,.708,0.3,1.4,1.7,2.7,0.6,0.0,1.8,2.0,5.4
156,Sean Rooks\rooksse01,C,31,LAC,82,0,18.9,2.1,4.8,.428,0.0,0.0,.500,2.0,4.8,.427,.429,1.3,1.7,.748,1.1,2.6,3.7,0.9,0.4,0.8,0.9,2.4,5.4
157,Olden Polynice\polynol01,C,36,UTA,81,79,20.0,2.5,5.1,.496,0.0,0.0,.000,2.5,5.1,.498,.496,0.2,0.8,.262,1.9,2.7,4.7,0.4,0.3,1.0,1.0,3.0,5.3
158,Brian Shaw\shawbr01,SG,34,LAL,80,28,22.9,2.1,5.1,.399,0.5,1.7,.311,1.5,3.5,.442,.450,0.6,0.8,.797,0.6,3.2,3.8,3.2,0.6,0.3,1.2,2.0,5.3
159,Hedo Türkoğlu\turkohe01,SF,21,SAC,74,7,16.8,1.9,4.5,.412,0.4,1.2,.326,1.5,3.4,.442,.454,1.2,1.5,.777,0.7,2.2,2.8,0.9,0.7,0.3,0.7,1.9,5.3
160,Robert Horry\horryro01,PF,30,LAL,79,1,20.1,1.9,4.8,.387,0.7,2.0,.346,1.2,2.8,.415,.458,0.7,1.1,.711,1.2,2.6,3.7,1.6,0.7,0.7,1.0,2.7,5.2
161,DerMarr Johnson\johnsde03,SF,20,ATL,78,21,16.8,1.9,5.0,.374,0.5,1.6,.323,1.3,3.4,.399,.427,0.8,1.1,.736,0.7,1.6,2.3,0.8,0.6,0.4,1.2,1.7,5.1
162,Monty Williams\willimo01,SF,29,ORL,82,0,14.8,2.0,4.4,.445,0.0,0.2,.077,2.0,4.3,.459,.446,1.0,1.6,.639,1.0,1.9,3.0,1.0,0.4,0.2,1.0,1.7,5.0
163,Stromile Swift\swiftst01,PF,21,VAN,80,6,16.4,1.9,4.2,.451,0.0,0.1,.000,1.9,4.2,.457,.451,1.1,1.8,.603,1.4,2.2,3.6,0.4,0.8,1.0,0.8,2.0,4.9
164,Troy Hudson\hudsotr01,PG,24,ORL,75,7,13.4,1.7,5.0,.336,0.3,1.5,.202,1.4,3.5,.392,.366,1.1,1.4,.817,0.5,0.9,1.4,2.2,0.5,0.0,1.2,1.1,4.8
165,Chris Childs\childch01,PG,33,TOT,77,5,24.1,1.8,4.4,.403,0.4,1.4,.302,1.3,3.0,.450,.451,0.8,0.9,.845,0.3,2.3,2.6,4.6,0.8,0.2,2.0,3.1,4.7
166,Jamaal Magloire\magloja01,C,22,CHH,74,0,14.8,1.6,3.7,.450,0.0,0.0,.000,1.6,3.6,.454,.450,1.3,2.0,.655,1.4,2.6,4.0,0.4,0.2,1.1,0.8,1.9,4.6
167,A.C. Green\greenac01,PF,37,MIA,82,1,17.2,1.8,4.0,.444,0.0,0.1,.000,1.8,3.9,.453,.444,1.0,1.4,.712,1.3,2.5,3.8,0.5,0.4,0.1,0.5,1.5,4.5
168,Jelani McCoy\mccoyje01,C,23,SEA,70,44,16.3,2.0,3.8,.523,0.0,0.0,,2.0,3.8,.523,.523,0.6,1.3,.441,1.3,2.3,3.6,0.8,0.3,0.7,1.1,2.0,4.5
169,Rasho Nesterović\nestera01,C,24,MIN,73,39,16.9,2.0,4.4,.461,0.0,0.0,.000,2.0,4.4,.462,.461,0.5,0.9,.523,1.4,2.6,3.9,0.6,0.3,0.9,0.8,2.6,4.5
170,Greg Ostertag\ostergr01,C,27,UTA,81,3,18.4,1.7,3.5,.495,0.0,0.0,.500,1.7,3.4,.495,.496,1.0,1.9,.556,2.0,3.1,5.1,0.3,0.3,1.8,0.8,2.7,4.5
171,Mikki Moore\mooremi01,C,25,DET,81,2,14.2,1.6,3.3,.493,0.0,0.0,.000,1.6,3.3,.494,.493,1.2,1.6,.731,1.5,2.4,3.9,0.4,0.3,0.8,0.9,2.5,4.4
172,Hanno Möttölä\mottoha01,SF,24,ATL,73,3,13.5,1.7,3.8,.444,0.0,0.0,.000,1.7,3.8,.449,.444,1.0,1.2,.811,0.7,1.7,2.4,0.3,0.2,0.1,0.9,2.2,4.4
173,Michael Smith\smithmi02,PF,28,WAS,79,29,20.4,1.3,2.8,.486,0.0,0.0,.000,1.3,2.7,.488,.486,1.1,1.9,.578,2.2,4.9,7.1,1.3,0.7,0.5,0.8,2.0,3.8
174,Jeff Foster\fosteje01,C,24,IND,71,9,16.2,1.4,3.0,.469,0.0,0.1,.286,1.4,2.9,.476,.474,0.7,1.3,.516,2.0,3.5,5.5,0.5,0.5,0.4,0.7,2.1,3.5
175,Sam Mitchell\mitchsa01,SF,37,MIN,82,4,12.0,1.4,3.5,.408,0.1,0.5,.209,1.3,3.0,.443,.424,0.5,0.7,.727,0.3,1.2,1.5,0.7,0.3,0.1,0.4,1.4,3.5
176,Evan Eschmeyer\eschmev01,C,25,NJN,74,51,18.0,1.2,2.7,.460,0.0,0.0,,1.2,2.7,.460,.460,0.9,1.4,.657,1.8,3.1,4.9,0.5,0.6,0.8,0.7,3.0,3.4
177,Ervin Johnson\johnser02,C,33,MIL,82,19,24.2,1.3,2.4,.545,0.0,0.0,,1.3,2.4,.545,.545,0.6,1.1,.538,2.5,5.0,7.5,0.5,0.5,1.2,0.6,3.1,3.2
178,Kevin Ollie\ollieke01,PG,28,TOT,70,4,13.2,1.1,2.7,.396,0.0,0.0,.333,1.1,2.7,.397,.398,0.9,1.3,.708,0.2,1.1,1.4,2.1,0.4,0.0,0.7,1.2,3.1
179,Dean Garrett\garrede01,C,34,MIN,70,21,11.9,1.1,2.2,.481,0.0,0.0,,1.1,2.2,.481,.481,0.4,0.6,.692,0.9,2.2,3.1,0.3,0.4,0.7,0.4,1.3,2.5
180,Mark Madsen\madsema01,PF,25,LAL,70,3,9.2,0.8,1.6,.487,0.0,0.0,1.000,0.8,1.6,.482,.491,0.4,0.5,.703,1.1,1.1,2.2,0.3,0.1,0.1,0.4,1.6,2.0
